queryNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5
33_8,8," Tell me about the Neverending Story film.<br/>What is it about?<br/>How was it received?<br/>Did it win any awards?<br/>Was it a book first?<br/>Who was the author and when what it published?<br/>What are the main themes?<br/><span>Who are the main characters?</span>"," A short story (usually) has one main character. It is not unusual for there to be only one character. There can be other SECONDARY characters, but all in a short story has a very limited number of characters. You are correct: central character and main character are the same thing.",MARCO_200656,0,"  Gmork about the Nothing. The Nothing is the main antagonist and primary threat faced by the protagonist of the German novel Die unendliche Geschichte (The Neverending Story) and its 1984 movie adaptation.",MARCO_1320176,1," The NeverEnding Story was the first film adaptation of the novel. It was released in 1984, directed by Wolfgang Petersen and starring Barret Oliver as Bastian, Noah Hathaway as Atreyu, and Tami Stronach as the Childlike Empress.",MARCO_4480786,2," throughout the story. 3. Themes are suggested through the characters. The main character usually illustrates the most important theme of the story. A good way to get at this theme is to ask yourself the question, what does the main character learn. in the course of the story? 4. The . actions or events. in the story are used to suggest theme.",MARCO_225845,0," The NeverEnding Story (German: Die unendliche Geschichte) is a 1984 West German-produced English language epic fantasy film based on the novel of the same name by Michael Ende, about a boy who reads a magical book that tells a story of a young warrior whose task is to stop a dark storm called the Nothing from engulfing a fantasy world.",MARCO_5954177,1
34_1,1," <span>Tell me about the Bronze Age collapse.</span>"," At the end of the Bronze Age, the tin needed to make bronze could no longer be acquired With the collapse of the Bronze Age around 1200 B.C.E., trade networks fell apart. This had many consequences for Bronze Age civilizations. One of the most catastrophic was that they could no longer acquire the tin they needed to make bronze. Differences Between Iron and Bronze",MARCO_1832179,2," Coordinator: Prof Irene Lemos. The period between the collapse of the Bronze Age civilisations of Crete and mainland Greece and the society based on city states ('poleis') which emerges from the earliest Greek historical sources is a complex one.",MARCO_3329065,1," Linear B, found mainly in the palace archives at Knossos, Cydonia, Pylos, Thebes and Mycenae, disappeared with the fall of Mycenaean civilization during the Late Bronze Age collapse. The succeeding period, known as the Greek Dark Ages, provides no evidence of the use of writing.",MARCO_4285163,1," Generally its agreed it started around 3000BC and ended at various time for various regions: Near East: 1200BC. South Asia: 1200BC. Europe: 600BC. China: 700BC. It was followed by the Iron Age (with some transitional periods like the Bronze Age Collapse in the Near East). Views  View Upvotes.",MARCO_6100746,1," A 12th-century inscription describes Ramesses IIIs defeat of the Sea Peoples. The Sea Peoples, a range of groups including the Philistines, led raids on the Eastern Mediterranean during the period of the Bronze Age collapse and are often cited as the reason for the collapse.",MARCO_7424525,1
34_2,2," Tell me about the Bronze Age collapse.<br/><span>What is the evidence for it?</span>"," Thanks to fossils, there is hard evidence for the theory of plate tectonics (that continents drift slowly over time). We can learn things about a specific organism, too. For example, the teeth of an animal can tell us what it probably ate, the bones from limbs tell us how it moved and even how quickly. Fossils also can show us how organisms evolved over time.",MARCO_146883,0," The history of Greece went through these stages: 1  Mycenaean culture (c.1600c.1100 BC) was an early Greek culture during the Bronze Age, on the Greek mainland and on Crete. 2  The bronze age collapse or Greek dark ages (c.1100c.750 BC). 3  The archaic period (c.750c.500 BC).",MARCO_1866119,0," Irrelevant evidence is that evidence that is deemed immaterial or not relating to the matter at issue. Irrelevant evidence is deemed impertinent to a fact or argument and it is not material to a decision in the case.Irrelevant evidence is commonly objected to and disallowed at trial.vidence is relevant when it has applicability to the issues presented in the case. Relevancy is that quality in evidence that makes it properly applicable to the truth or falsity of matters at issue between the parties.",MARCO_235737,0," With the mysterious end of the Mycenaean civilization during the Bronze Age Collapse around 1200 BCE (possibly through earthquake, invasion or in-fighting) came the so-called Dark Ages and it would be many centuries before Greek culture would finally regain the heights of the late Bronze Age.",MARCO_3367674,0," On Crete, however, the Mycenean invasion of around 1400 BC spelled the end of the Minoan civilization. Mycenaean Greece is the Late Helladic Bronze Age civilization of Ancient Greece. It lasted from the arrival of the Greeks in the Aegean around 1600 BC to the collapse of their Bronze Age civilization around 1100 BC.",MARCO_4397248,0
34_2,2," Tell me about the Bronze Age collapse.<br/><span>What is the evidence for it?</span>"," The evidence in the trial is your data and the statistics that go along with it. All hypothesis tests ultimately use a p-value to weigh the strength of the evidence (what the data are telling you about the population). The p-value is a number between 0 and 1 and interpreted in the following way:",MARCO_4978096,0," The evidence they gather could help scientists understand more about hypernova explosions, which are caused by the collapse of stars over 30 times the size of the sun and can take up to 10,000 years to happen - making them difficult for scientists to track.",MARCO_6078095,0," The Iron Age is the period generally occurring after the Bronze Age, marked by the prevalent use of iron.Iron production is known to have taken place in Anatolia at least as early as 1200 BC, with some contemporary archaeological evidence pointing to earlier dates.The early period of the age is characterized by the widespread use of iron or steel.hile there are some iron objects from Bronze Age Anatolia, the number is comparable to iron objects found in Egypt and other places of the same time period; and only a small number of these objects are weapons.",MARCO_6859992,0," A 12th-century inscription describes Ramesses IIIs defeat of the Sea Peoples. The Sea Peoples, a range of groups including the Philistines, led raids on the Eastern Mediterranean during the period of the Bronze Age collapse and are often cited as the reason for the collapse.",MARCO_7424525,0," What takes place when an appellant begins the appeal process? On appeal, no new evidence is introduced. The higher court is limited to considering whether the lower court erred on a question of law or gave a decision plainly contrary to the evidence presented during trial. Common legal errors that may be grounds for appeal include the following: 1  If an appellants constitutional rights were violated while evidence was being obtained, and that evidence was allowed during the trial process, this is considered inadmissible evidence. 2  A lack of convincing evidence to support a guilty verdict.",MARCO_7913133,0
34_2,2," Tell me about the Bronze Age collapse.<br/><span>What is the evidence for it?</span>"," Thanks to fossils, there is hard evidence for the theory of plate tectonics (that continents drift slowly over time). We can learn things about a specific organism, too. For example, the teeth of an animal can tell us what it probably ate, the bones from limbs tell us how it moved and even how quickly. Fossils also can show us how organisms evolved over time.",MARCO_146883,0," The history of Greece went through these stages: 1  Mycenaean culture (c.1600c.1100 BC) was an early Greek culture during the Bronze Age, on the Greek mainland and on Crete. 2  The bronze age collapse or Greek dark ages (c.1100c.750 BC). 3  The archaic period (c.750c.500 BC).",MARCO_1866119,0," Irrelevant evidence is that evidence that is deemed immaterial or not relating to the matter at issue. Irrelevant evidence is deemed impertinent to a fact or argument and it is not material to a decision in the case.Irrelevant evidence is commonly objected to and disallowed at trial.vidence is relevant when it has applicability to the issues presented in the case. Relevancy is that quality in evidence that makes it properly applicable to the truth or falsity of matters at issue between the parties.",MARCO_235737,0," With the mysterious end of the Mycenaean civilization during the Bronze Age Collapse around 1200 BCE (possibly through earthquake, invasion or in-fighting) came the so-called Dark Ages and it would be many centuries before Greek culture would finally regain the heights of the late Bronze Age.",MARCO_3367674,0," On Crete, however, the Mycenean invasion of around 1400 BC spelled the end of the Minoan civilization. Mycenaean Greece is the Late Helladic Bronze Age civilization of Ancient Greece. It lasted from the arrival of the Greeks in the Aegean around 1600 BC to the collapse of their Bronze Age civilization around 1100 BC.",MARCO_4397248,0
34_3,3," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/><span>What are some of the possible causes?</span>"," Causes of Finger bruise: The following medical conditions are some of the possible causes of Finger bruise. There are likely to be other possible causes, so ask your doctor about your symptoms.1  Blunt trauma. 2  Coagulopathy. 3  Anticoagulant medications. 4  Bacterial septicaemia (see Blood infection). 5  Fracture. 6  Finger injury (type of Hand injury). 7  Hand injury.auses of Finger bruise: The following medical conditions are some of the possible causes of Finger bruise. There are likely to be other possible causes, so ask your doctor about your symptoms.",MARCO_1106571,0," The following medical conditions are some of the possible causes of Body odor. There are likely to be other possible causes, so ask your doctor about your symptoms. Poor hygiene. Breath odor. Normal human body odor. Normal puberty. Normal aging. Certain foods.",MARCO_1353899,0," Causes of Stiff neck: The following medical conditions are some of the possible causes of Stiff neck. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Infections-various infections may cause a stiff neck, usually with other symptoms like headache and fever.2  Meningitis. 3  Meningococcal disease.4  Flu.5  Polio.he following medical conditions are some of the possible causes of Stiff neck. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Infections-various infections may cause a stiff neck, usually with other symptoms like headache and fever. 2  Meningitis. 3  Meningococcal disease. 4  Flu. 5  Polio.",MARCO_153265,0," Causes of Hyponatremia with hypokalemia: The following medical conditions are some of the possible causes of Hyponatremia with hypokalemia. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Congenital adrenal hyperplasia. 2  Water intoxication. 3  Gastroenteritis. 4  Inappropriate formula preparation. 5  Pyloric stenosis.",MARCO_1919676,0," Causes of Excessive hunger: The following medical conditions are some of the possible causes of Excessive hunger. There are likely to be other possible causes, so ask your doctor about your symptoms. Some possible causes of abnormal hunger include: Marijuana - a form of cannabis. Cannabis.",MARCO_2303294,0
34_3,3," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/><span>What are some of the possible causes?</span>"," WHAT CAUSES FOOT PAIN. Trauma, disease and injuries are the most likely causes of foot pain. Poor biomechanical alignment and the type of footwear can also cause pain or discomfort. Shoes that fit tight or are tied too tightly can cause pain on the top of the foot. High heels can cause pain around the ball of your foot just below your toes. Pain and tenderness in a specific area for a prolonged period of time is telltale sign of a possible problem. A few insights into when you feel the pain will be helpful in identifying the problem and finding a possible solution.",MARCO_2709263,0," Causes of Intracranial hemorrhage: The following medical conditions are some of the possible causes of Intracranial hemorrhage. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Accidental and non-accidental trauma.",MARCO_3022034,0," There are no mental causes at all. The whole of the allegedly empirical evidence for mental causes has gone out the window. That is what follows! And what a nice delusion we had perpetrated with this empirical evidence; we interpreted the real world as a world of causes, a world of wills, a world of spirits.",MARCO_3324760,0," The list of possible problems, that is completely unrelated to the lungs, goes on and on. There are also many possible causes of lung or breathing pain, which are not associated with your back or spine. Among these would be a collapsed lung, or an infection of some type, such as pneumonia or an abscess. You may also have pleuritis or pleurisy, an inflammation of the pleura that covers the lungs.",MARCO_3970687,0," The following medical conditions are some of the possible causes of Stiff joints. There are likely to be other possible causes, so ask your doctor about your symptoms. Joint injury. Joint strain. Joint sprain. Joint overuse. Prior joint injury. Normal aging.",MARCO_4310294,0
34_3,3," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/><span>What are some of the possible causes?</span>"," Main articles: Bronze Age and Iron Age. The Bronze Age is part of the three-age system (Stone Age, Bronze Age, Iron Age) that for some parts of the world describes effectively the early history of civilization.",MARCO_4646767,0," Some of the possible causes of collapse apart from epileptic fits are a lack of oxygen or vital nutrients to the brain. These could be caused by heart problems, a blockage in your dog's airway or metabolic problems.",MARCO_508774,0," Causes of Light flashes in one eye: The following medical conditions are some of the possible causes of Light flashes in one eye. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Retinal detachment. 2  Aging. 3  Migraine. 4  Diabetic retinopathy.",MARCO_5522747,0," The following medical conditions are some of the possible causes of Mouth pain. There are likely to be other possible causes, so ask your doctor about your symptoms. Possible causes of burning mouth:",MARCO_5587891,0," Causes of Voice box swelling: The following medical conditions are some of the possible causes of Voice box swelling. There are likely to be other possible causes, so ask your doctor about your symptoms.auses of Voice box swelling: The following medical conditions are some of the possible causes of Voice box swelling. There are likely to be other possible causes, so ask your doctor about your symptoms.",MARCO_5928932,0
34_3,3," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/><span>What are some of the possible causes?</span>"," The following medical conditions are some of the possible causes of Finger spasm. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Muscle injury. 2  Nerve irritation.3  Nummular eczema. 4  Nerve compression. 5  Hypocalcaemia.he following medical conditions are some of the possible causes of Finger spasm. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Muscle injury. 2  Nerve irritation.",MARCO_6109296,0," The following medical conditions are some of the possible causes of Acute fatigue. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Stress. 2  Pregnancy. 3  Old age. 4  Viral infections. 5  Hepatitis A.6  Typhoid fever. 7  Chronic fatigue syndrome.8  Chemotherapy.9  Radiation. 10  Cancer cachexia. 11  Pneumonia. 12  Acute severe asthma. 13  COPD. 14  Congestive heart failure.here are likely to be other possible causes, so ask your doctor about your symptoms. 1  Stress. 2  Pregnancy. 3  Old age. 4  Viral infections. 5  Hepatitis A. 6  Typhoid fever. 7  Chronic fatigue syndrome. 8  Chemotherapy. 9  Radiation. 10  Cancer cachexia. 11  Pneumonia. 12  Acute severe asthma. 13  COPD. 14  Congestive heart failure.",MARCO_6161704,0," A simple discussion of these causes with additional information is below. Causes of Auditory hallucinations: The following medical conditions are some of the possible causes of Auditory hallucinations. There are likely to be other possible causes, so ask your doctor about your symptoms. Alcohol withdrawal; Anticholinergics; Schizoaffective disorder",MARCO_623116,0," The Bronze Age lasted until the beginning of the Iron Age.    The Bronze Age did not occur all at once in every place. Some cultures never had a Bronze Age at all, jumping directly from mixed copper and stone tools and ornaments (a Chalcolithic Period) to using andor producing iron tools. Timeline of the Bronze Age The Bronze Age is the middle era of the three early phases in the development of civilization: the Stone Age, the Bronze Age, and the Iron Age.",MARCO_6455700,0," Wheezing results from a narrowing of the airways and typically indicates some difficulty breathing. The narrowing of the airways can be caused by inflammation from asthma, an infection, an allergic reaction, or by a physical obstruction, such as a tumor or a foreign object that's been inhaled.The most common cause of recurrent wheezing is asthma. Possible causes of wheezing include: 1  Allergies.2  Anaphylaxis (a severe allergic reaction, such as to an insect bite or medication).he narrowing of the airways can be caused by inflammation from asthma, an infection, an allergic reaction, or by a physical obstruction, such as a tumor or a foreign object that's been inhaled. The most common cause of recurrent wheezing is asthma. Possible causes of wheezing include:",MARCO_6730520,0
34_3,3," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/><span>What are some of the possible causes?</span>"," Causes of Orange skin: The following medical conditions are some of the possible causes of Orange skin. There are likely to be other possible causes, so ask your doctor about your symptoms. 1  Carotenemia-causes orange skin. 2  Beta-carotene dietary excess-causes orange skin. 3  Hemochromatosis-may cause bronze skin. 4  Jaundice-usually causes yellow skin rather than orange skin. 5  Hyperpigmentation.",MARCO_7030068,0," A cohort study can be used to examine possible cause-and-effect associations between diet and intelligence over time. However, the study also produced some results that are cross sectional in nature, namely when assessments of diet and intelligence were both carried out at eight-and-a-half years of age. cohort study can be used to examine possible cause-and-effect associations between diet and intelligence over time. However, the study also produced some results that are cross sectional in nature, namely when assessments of diet and intelligence were both carried out at eight-and-a-half years of age.",MARCO_7312100,0," White bronze, as it is called, is not actually bronze but a base metal similar to nickel or brass of varying amounts of copper, tin, and zinc.Tarnishes differently (more of a yellow hue) than sterling silver (a grayish hue) which may cause the white bronze piece to stand out or look like what it is (an alternate metal) when compared to other sterling silver jewelry you might be wearing.",MARCO_7437921,0," Causes of Loss of smell: The following medical conditions are some of the possible causes of Loss of smell. There are likely to be other possible causes, so ask your doctor about your symptoms. Physical changes to the nose: Normal aging - gradually reduces the sense of smell and taste. Recent upper respiratory infection. Rhinitis.",MARCO_8326560,0," Causes of Finger bruise: The following medical conditions are some of the possible causes of Finger bruise. There are likely to be other possible causes, so ask your doctor about your symptoms.1  Blunt trauma. 2  Coagulopathy. 3  Anticoagulant medications. 4  Bacterial septicaemia (see Blood infection). 5  Fracture. 6  Finger injury (type of Hand injury). 7  Hand injury.auses of Finger bruise: The following medical conditions are some of the possible causes of Finger bruise. There are likely to be other possible causes, so ask your doctor about your symptoms.",MARCO_1106571,0
34_4,4," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/><span>Who were the Sea Peoples?</span>"," 1 The namesake Mediterranean Sea including the Black Sea, the Sea of Azov, the Aegean Sea, the Adriatic Sea, the Ligurian Sea, the Balearic Sea, the Tyrrhenian Sea, the Ionian Sea, and the Sea of Marmara.  The Arctic Ocean (or the Arctic Mediterranean Sea, considered an ocean by many)",MARCO_1519625,0," Some of the earliest directions we have are from the Phoenicians, a sea-going trading people who lived in what we now call Lebanon on the eastern side of the Mediterranean Sea. They were important and powerful business people from about 1200 BCE to about 200 BCE.",MARCO_2367589,0," Other monthly averages. 1  Naxos January sea temp. 2  Naxos February sea temp. 3  Naxos March sea temp. 4  Naxos April sea temp. 5  Naxos May sea temp. 6  Naxos June sea temp. 7  Naxos July sea temp. 8  Naxos August sea temp. 9  Naxos September sea temp. 10  Naxos October sea temp. 11  Naxos November sea temp. 12  Naxos December sea temp.ther monthly averages. 1  Naxos January sea temp. 2  Naxos February sea temp. 3  Naxos March sea temp. 4  Naxos April sea temp. 5  Naxos May sea temp. 6  Naxos June sea temp. 7  Naxos July sea temp. 8  Naxos August sea temp. 9  Naxos September sea temp. 10  Naxos October sea temp. 11  Naxos November sea temp. 12  Naxos December sea temp.",MARCO_2702818,0," In terms of geography, a sea is part of the ocean partially enclosed by land. Seas are found on the margins of the ocean and are partially enclosed by land. Here, you can see that the Bering Sea is part of the Pacific Ocean.Many people use the terms ocean and sea interchangeably when speaking about the ocean, but there is a difference between the two terms when speaking of geography (the study of the Earth's surface).Seas are smaller than oceans and are usually located where the land and ocean meet.n terms of geography, a sea is part of the ocean partially enclosed by land. Seas are found on the margins of the ocean and are partially enclosed by land. Here, you can see that the Bering Sea is part of the Pacific Ocean.",MARCO_3041294,0," By contrast, the Atlantic Ocean is increasing in size. Along the Pacific Ocean's irregular western margins lie many seas, the largest of which are the Celebes Sea, Coral Sea, East China Sea, Philippine Sea, Sea of Japan, South China Sea, Sulu Sea, Tasman Sea, and Yellow Sea.",MARCO_3476657,0
34_4,4," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/><span>Who were the Sea Peoples?</span>"," The Black Sea. The Black Sea (known as the Euxine Sea, in antiquity; Latin: Pontus Euxinus) is an inland sea between southeastern Europe and Asia Minor.It is connected to the Mediterranean Sea by the Bosporus and the Sea of Marmara, and to the Sea of Azov by the Strait of Kerch.he Black Sea. The Black Sea (known as the Euxine Sea, in antiquity; Latin: Pontus Euxinus) is an inland sea between southeastern Europe and Asia Minor.",MARCO_4125138,0," The subsequent Bronze Age civilizations of Greece and the Aegean Sea have given rise to the general term Aegean civilization. In ancient times, the sea was the birthplace of two ancient civilizations  the Minoans of Crete and the Mycenean Civilization of the Peloponnese.",MARCO_4594311,0," Phoenician material culture shows so many elements from the Sea Peoples. The Phoenicians learned from them how to build harbors, moorings, docks, and piers. The Sea Peoples, like the Phoenicians, were excellent navigatorsand they knew the routes west to the rich sources of metals.. Spencer Wells suspects that the Sea Peoples also introduced their genes into the DNA of the Canaanites.",MARCO_5133495,1," A man who said he'd been drifting at sea since late 2012 steps off a sea patrol vessel in the Marshall Islands on February 03, 2014. A man who said he'd been drifting at sea since late 2012 steps off a sea patrol vessel in the Marshall Islands on February 03, 2014.PHOTOGRAPH BY GIFF JOHNSON, GETTY Water, water everywhere and not a drop to drink.Just the thought of being set adrift on the open ocean is scary enough. man who said he'd been drifting at sea since late 2012 steps off a sea patrol vessel in the Marshall Islands on February 03, 2014. A man who said he'd been drifting at sea since late 2012 steps off a sea patrol vessel in the Marshall Islands on February 03, 2014.",MARCO_6174576,0," AEGEAN CIVILIZATION. The earliest civilization in Europe appeared on the coasts and islands of the Aegean Sea. This body of water is a branch of the Mediterranean Sea. It is bounded by the Greek mainland on the west, Asia Minor (now Turkey) on the east, and the island of Crete on the south.ere, while the rest of Europe was still in the Stone Age, the Minoan-Mycenaean peoples achieved a highly organized Bronze Age culture. Two different civilizations flourished in this region from about 3000 BC to 1000 BC.",MARCO_6180178,0
34_4,4," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/><span>Who were the Sea Peoples?</span>"," Navy News. The tradition of burial at sea is an ancient one. As far as anyone knows this has been a practice as long as people have gone to sea. In earlier times, the body was sewn into a weighted shroud, usually sailcloth. The body was then sent over the side, usually with an appropriate religious ceremony. Many burials at sea took place as recently as World War II when naval forces operated at sea for weeks, and months at a time. Since World War II many service members, veterans, and family members have chosen to be buried at sea.",MARCO_6967206,0," In the 12th century the Hittite empire suddenly collapses - overwhelmed, it is thought, by the onrush of the Sea Peoples. These terrifying intruders are described in Egyptian chronicles as raging down the coast to threaten the frontiers of Egypt in about 1218 and again in 1182 BC.",MARCO_7950296,2," These were the people who had a thriving Bronze Age civilization on the Island of Crete from roughly 2000 to 1450 B.C. They were involved in sea trade and had a strong navy. Their society had some features unique to the ancient world: a pacifistic society, greater equality for women and a lack of slavery.",MARCO_8784299,0," 1 The namesake Mediterranean Sea including the Black Sea, the Sea of Azov, the Aegean Sea, the Adriatic Sea, the Ligurian Sea, the Balearic Sea, the Tyrrhenian Sea, the Ionian Sea, and the Sea of Marmara.  The Arctic Ocean (or the Arctic Mediterranean Sea, considered an ocean by many)",MARCO_1519625,0," Phoenician material culture shows so many elements from the Sea Peoples. The Phoenicians learned from them how to build harbors, moorings, docks, and piers. The Sea Peoples, like the Phoenicians, were excellent navigatorsand they knew the routes west to the rich sources of metals.. Spencer Wells suspects that the Sea Peoples also introduced their genes into the DNA of the Canaanites.",MARCO_5133495,1
34_5,5," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/>Who were the Sea Peoples?<br/><span>What was their role in it?</span>"," Scientists are still not totally sure how it was formed, but we can tell due to the faults in the flint and patterns that appear when flint is broken that the remains of sea creatures play a large role in the formation of flint.",MARCO_2126384,0," 1 Irish Dark Age, a period of apparent economic and cultural stagnation in late pre-historic Ireland, lasting from c. 100 BC to c. 300 AD. 2  Bronze Age collapse (c. 1200 BC)  Greek Dark Ages (c. 1100 BC  750 BC), a period in the history of Ancient Greece and Anatolia after the Bronze Age collapse.",MARCO_2739821,0," The early Chinese people knew there were other tribes of people to the north. But they did not know there were other ancient civilizations in other parts of the world. The Chinese were isolated by their many natural barriers. To the east and south, China borders two seas-the China Sea and the Yellow Sea.Although these bodies of water provided food and water routes for trade, both seas are located in the Pacific Ocean.he Chinese were isolated by their many natural barriers. To the east and south, China borders two seas-the China Sea and the Yellow Sea. Although these bodies of water provided food and water routes for trade, both seas are located in the Pacific Ocean.",MARCO_3036833,0," This is the end of the preview. Sign up to access the rest of the document. Unformatted text preview: Role relinquishment Role change Role loss Role adaptation Role Stress Role bound Role power Role (Deviant) Behavior Role playing Role playing robot Pervasiveness of roles Social roles Replacement roles... View Full Document.",MARCO_367938,0," Linear B, found mainly in the palace archives at Knossos, Cydonia, Pylos, Thebes and Mycenae, disappeared with the fall of Mycenaean civilization during the Late Bronze Age collapse. The succeeding period, known as the Greek Dark Ages, provides no evidence of the use of writing.",MARCO_4285163,0
34_5,5," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/>Who were the Sea Peoples?<br/><span>What was their role in it?</span>"," Ironically, Ostia was to play a major part in the downfall of Rome when Alaric the Goth captured Ostia in AD 409 knowing that this would starve Rome of much needed food. The Romans did what they could to make sea journeys safe  lighthouses were built as were safe harbours and docks. The Roman Navy did what it could to make the Mediterranean Sea safe from pirates. The Romans made trade as easy as possible. There was only one currency used and there were no complicating customs dues. Trade was also encouraged by many years of peace within the Empire. Trade was vital to the success of the Empire. When the Empire collapsed, trade throughout the lands that had once made up the Roman Empire, also collapsed.",MARCO_4830970,0," During the Depression, people were looking for any kind of happiness, so the main role of this song is. to reach out to people and tell them to be thankful for that they have and no. matter what life throws your way, there is always a tomorrow and to keep looking for positive things in life.",MARCO_5192211,0," Duty Of Care. 2. Explain what it means to have a Duty of Care in your Own Work Role. In my work role what it means to have duty of care underpins everything that I do... Save Paper  Words: 599  Pages: 3. Introduction To Duty Of Care. Introduction to duty of care in health and social care 1.1.What is meant by duty of care in my own work role Duty of care means to provide care and... Save Paper  Words: 1021  Pages: 5. Shc 24 Introduction Of Duty Of Care In Health And Social Care Of Children And Young People's Settings.. Explain what it means to have a Duty of Care in your Own Work Role. In my work role what it means to have duty of care underpins everything that I do... Save Paper  Words: 599  Pages: 3.",MARCO_6322423,0," How Plates Move Types of Plate Boundaries Why Plates Move Mantle Plumes Pangaea Early Evidence for Plate Tectonics Paleomagnetic Evidence Sea Floor Evidence",MARCO_654051,0," Robert Ballard, whose team found the underwater remains of the Titanic, is probing the Black Sea for evidence of a civilisation washed out of existence more than 7000 years ago, around the time Noah's Flood was meant to have happened. A giant replica of Noah's Ark built in the Netherlands by Johan Huibers.",MARCO_6713305,0
34_5,5," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/>Who were the Sea Peoples?<br/><span>What was their role in it?</span>"," The role of women has been changing throughout history. There have been matriarchal societies and ones where women have been considered to be subordinate to men in all aspects. One of the themes in Gilgamesh is the role of women. Women are seen are the downfall of men, nurturers, and possessions. The varying role of women in Gilgamesh is representative of the time period it was written in since the role of women was changing drastically from wise women to subordination during the Bronze Age. Enkidu's unfortunate and untimely death is ultimately caused by a woman.",MARCO_7245002,0," The roles of men in ancient Egypt were to inherit their fathers' job, help provide for their families and take care of their parents in old age. Traditional gender roles were not typical of ancient... The roles of men in ancient Egypt were to inherit their fathers' job, help provide for their families and take care of their parents in old age.",MARCO_7741619,0," This can lead to role conflict when there are contradicting ideas as to what tasks are supposed to be accomplished. Team members can then be uncertain of their role and their teammates roles to the team and team objectives begin to conflict with one another. The solution to this problem and role conflict as a whole can come from role clarity.",MARCO_8131133,0," The Dead Sea, unlike the Sea of Galilee to the north, does not figure prominently in the biblical narratives. Its most important role was as a barrier, blocking traffic to Judah from the east. An advancing army of Ammonites and Moabites apparently crossed a shallow part of the Dead Sea on their way to attack King Jehoshaphat (2 Chr 20).",MARCO_8650322,0," Evidence shows sea levels were probably low enough for the first people to cross from the horn of Africa into Arabia via the Red Sea's Bab-el-Mandeb straits. From there it seems that southern Asian countries like India were key stopping points from where humans spread across the rest of the world.",MARCO_953290,0
34_5,5," Tell me about the Bronze Age collapse.<br/>What is the evidence for it?<br/>What are some of the possible causes?<br/>Who were the Sea Peoples?<br/><span>What was their role in it?</span>"," Scientists are still not totally sure how it was formed, but we can tell due to the faults in the flint and patterns that appear when flint is broken that the remains of sea creatures play a large role in the formation of flint.",MARCO_2126384,0," 1 Irish Dark Age, a period of apparent economic and cultural stagnation in late pre-historic Ireland, lasting from c. 100 BC to c. 300 AD. 2  Bronze Age collapse (c. 1200 BC)  Greek Dark Ages (c. 1100 BC  750 BC), a period in the history of Ancient Greece and Anatolia after the Bronze Age collapse.",MARCO_2739821,0," The early Chinese people knew there were other tribes of people to the north. But they did not know there were other ancient civilizations in other parts of the world. The Chinese were isolated by their many natural barriers. To the east and south, China borders two seas-the China Sea and the Yellow Sea.Although these bodies of water provided food and water routes for trade, both seas are located in the Pacific Ocean.he Chinese were isolated by their many natural barriers. To the east and south, China borders two seas-the China Sea and the Yellow Sea. Although these bodies of water provided food and water routes for trade, both seas are located in the Pacific Ocean.",MARCO_3036833,0," This is the end of the preview. Sign up to access the rest of the document. Unformatted text preview: Role relinquishment Role change Role loss Role adaptation Role Stress Role bound Role power Role (Deviant) Behavior Role playing Role playing robot Pervasiveness of roles Social roles Replacement roles... View Full Document.",MARCO_367938,0," Linear B, found mainly in the palace archives at Knossos, Cydonia, Pylos, Thebes and Mycenae, disappeared with the fall of Mycenaean civilization during the Late Bronze Age collapse. The succeeding period, known as the Greek Dark Ages, provides no evidence of the use of writing.",MARCO_4285163,0
