HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
3RKHNXPHH0CYWCO0HBFPZ7RS05WKUP,3CCZ6YKWRCZ0HLDO2FMTP6HKNI995B,AKA8TN8H8DQ6T,2021-11-15T08:49:13,MONDAY,1636984153000,1636984421000,268.0,4.466666666666667,16.922,0.0," How to maintain fish tank"," Pets"," nr-clueweb09-en0002-28-10492",false," clueweb09-en0007-95-12551",true," clueweb09-en0011-96-15676",true," clueweb09-en0005-98-16212",true," clueweb09-en0008-16-01897",false," clueweb09-en0011-28-10727",true," clueweb09-en0008-50-05037",true," clueweb09-en0004-27-33101",true," clueweb09-en0011-96-15684",false," random-clueweb09-en0011-47-15958",false," clueweb09-en0000-33-15653",false," clueweb09-en0004-76-24829",false," nr-clueweb09-en0009-20-31933",false,6,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3WOKGM4L76W4T1VT7YZZ51GI1820OB,A12VDN3TJJCAQQ,2021-11-15T01:43:15,MONDAY,1636958595000,1636958664000,69.0,1.15,30.09,0.0," Fishing charters cleveland ohio"," Recreation"," clueweb09-en0010-81-20918",true," clueweb09-en0004-70-25781",true," clueweb09-en0009-85-45666",true," nr-clueweb09-en0004-85-17326",false," clueweb09-en0007-85-06864",false," clueweb09-en0008-43-22307",false," clueweb09-en0005-82-34598",true," clueweb09-en0010-53-24387",false," clueweb09-en0009-25-13990",true," clueweb09-en0009-74-15361",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0008-82-34535",true," nr-clueweb09-en0006-07-00581",false,6,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3VE8AYVF8RDS5DN33ZTOBMDMS528FZ,A1HKLHGRRSSDQN,2021-11-15T04:33:11,MONDAY,1636968791000,1636968899000,108.0,1.8,54.579,0.0," Best documentaries"," Entertainment"," clueweb09-en0002-54-29994",false," random-clueweb09-en0007-29-30662",false," clueweb09-en0009-58-25723",true," ",false," clueweb09-en0003-25-20784",false," clueweb09-en0011-18-09621",false," clueweb09-en0007-68-35174",true," clueweb09-en0008-67-01982",true," clueweb09-en0007-30-34183",true," clueweb09-en0006-79-29927",false," clueweb09-en0010-97-24153",true," clueweb09-en0003-47-28843",false," ",false,5,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3OLF68YTNEH6O1GI0XD27DJHIT3AF6,A1BI34TAR8H9R0,2021-11-15T04:44:46,MONDAY,1636969486000,1636969620000,134.0,2.2333333333333334,48.291,0.0," Healthy diet"," Health &amp; Wellness"," nr-clueweb09-en0002-43-18673",false," clueweb09-en0003-03-33597",true," clueweb09-en0001-87-13654",true," random-clueweb09-en0009-77-38942",false," clueweb09-en0007-01-14170",true," clueweb09-en0003-03-33598",true," clueweb09-en0009-01-36584",false," clueweb09-en0006-52-18508",true," clueweb09-en0007-20-34317",true," clueweb09-en0005-55-18781",true," clueweb09-en0002-33-22123",false," clueweb09-en0007-01-14167",true," nr-clueweb09-en0010-75-37255",false,8,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,33IZTU6J86HROJTXHR5FYKDU847SXC,A3DTPGXKABAFEJ,2021-11-15T05:05:41,MONDAY,1636970741000,1636970923000,182.0,3.033333333333333,19.911,0.0," yoga class"," Spirituality"," clueweb09-en0007-04-36619",true," nr-clueweb09-en0000-03-02841",false," clueweb09-en0000-44-13031",false," clueweb09-en0011-22-02135",false," clueweb09-en0006-55-28272",true," clueweb09-en0003-59-09053",true," clueweb09-en0005-56-30032",true," clueweb09-en0010-94-06562",false," clueweb09-en0011-69-05453",false," clueweb09-en0004-60-16645",false," clueweb09-en0011-68-09591",false," random-clueweb09-en0007-49-03198",false," nr-clueweb09-enwp01-85-19619",false,4,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3AAPLD8UCHXVHT6X1NSJ53LMMY8THH,APRZ7BR8C0ZMQ,2021-11-15T05:56:53,MONDAY,1636973813000,1636974507000,694.0,11.566666666666666,17.309,0.0," inflation hedge protection"," Economy &amp; Finance"," clueweb09-en0005-62-26611",true," clueweb09-en0000-43-04136",true," nr-clueweb09-en0004-91-00628",false," clueweb09-en0000-80-23273",false," clueweb09-en0007-33-20841",false," clueweb09-en0005-10-16373",false," random-clueweb09-en0003-33-30335",false," clueweb09-en0004-87-31009",true," clueweb09-en0003-81-07226",true," clueweb09-en0008-09-24364",false," clueweb09-en0005-49-30984",false," clueweb09-en0011-87-06629",false," nr-clueweb09-en0010-71-16741",false,4,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3DBQWDE4YBEL6NHI3P5Y77C4S755NL,A3GAQNTZ1V1VO,2021-11-15T07:11:34,MONDAY,1636978294000,1636978401000,107.0,1.7833333333333334,34.34,0.0," Basic computer programming for beginners"," Technology"," clueweb09-en0000-71-32072",true," clueweb09-en0004-03-29020",true," nr-clueweb09-en0011-35-22399",false," clueweb09-en0006-94-30001",false," clueweb09-enwp00-42-13498",false," clueweb09-en0011-51-09575",false," clueweb09-en0004-44-31685",false," clueweb09-en0005-35-07437",false," clueweb09-en0006-30-42823",true," clueweb09-en0003-11-26854",true," clueweb09-en0005-15-22246",true," random-clueweb09-en0005-94-21396",false," nr-clueweb09-en0011-05-37189",false,5,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3QY7M81QHC2ZLLAYU5SFDZ9WPIY7K0,A1Z8TF04ZG3VRE,2021-11-15T07:32:57,MONDAY,1636979577000,1636979713000,136.0,2.2666666666666666,70.601,0.0," which sunglasses are best to buy?"," Shopping"," clueweb09-en0002-42-01811",true," clueweb09-en0005-90-14992",true," random-clueweb09-en0002-86-03239",false," clueweb09-en0007-21-02821",true," clueweb09-en0011-11-30896",true," clueweb09-en0003-04-16323",true," clueweb09-en0002-98-25219",true," clueweb09-en0003-76-27107",false," clueweb09-en0009-61-09207",true," clueweb09-en0011-11-30893",true," nr-clueweb09-en0000-93-38683",false," clueweb09-en0007-04-22206",true," nr-clueweb09-en0000-44-03737",true,9,1
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3OLQQLKKNX5PJGJQZS69IU10WGJEJB,A14GKRTUEHBLBZ,2021-11-15T08:43:32,MONDAY,1636983812000,1636983925000,113.0,1.8833333333333333,9.588,0.0," best beer in wisconsin"," Food &amp; Drink"," clueweb09-en0007-33-32561",false," clueweb09-en0004-62-19420",true," clueweb09-en0008-02-29889",true," clueweb09-en0005-15-08806",false," nr-clueweb09-en0000-69-00159",false," clueweb09-enwp01-18-19569",true," random-clueweb09-enwp02-01-03342",false," clueweb09-enwp01-34-18683",true," clueweb09-en0009-00-28840",false," clueweb09-en0000-57-22249",false," clueweb09-en0004-62-19398",false," clueweb09-en0006-40-06348",false," nr-clueweb09-en0004-37-01630",false,4,0
3VADEH0UIGDJSQTC5YPXGNV39IHPSF,3ZQIG0FLQJWSRB5B1HEY7OJUY7VWVU,AKA8TN8H8DQ6T,2021-11-15T08:49:11,MONDAY,1636984151000,1636984300000,149.0,2.4833333333333334,18.875,0.0," How to make beef wellington"," Food &amp; Drink"," clueweb09-en0006-23-35880",true," random-clueweb09-en0002-82-08074",false," clueweb09-en0000-67-15996",true," nr-clueweb09-en0002-28-35454",false," clueweb09-en0000-67-09852",false," clueweb09-enwp00-30-07885",true," clueweb09-en0008-31-11826",false," clueweb09-en0009-44-32666",false," clueweb09-en0007-58-02319",true," clueweb09-en0005-87-20639",false," clueweb09-en0004-03-08395",true," clueweb09-en0005-83-21441",true," nr-clueweb09-en0005-50-10149",false,6,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3C5W7UE9CK6OQOGSXU9TMBEOGF8XMO,A12VDN3TJJCAQQ,2021-11-15T01:50:22,MONDAY,1636959022000,1636959065000,43.0,0.7166666666666667,15.395,0.0," Wildlife areas near columbus ohio"," Nature"," clueweb09-en0002-61-27917",false," clueweb09-en0006-30-10769",false," clueweb09-en0010-60-17392",false," clueweb09-en0000-21-11417",false," clueweb09-en0004-78-16376",false," clueweb09-en0008-31-02926",true," clueweb09-en0006-76-08822",false," clueweb09-en0010-97-22097",true," clueweb09-en0010-97-22095",true," nr-clueweb09-en0003-33-23406",false," clueweb09-en0005-87-10404",true," random-clueweb09-enwp02-01-03342",false," nr-clueweb09-en0010-84-27621",false,4,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3VBEN272MPFG2XY7SH5BAYDZ5E8GS5,A1BI34TAR8H9R0,2021-11-15T04:25:51,MONDAY,1636968351000,1636968431000,80.0,1.3333333333333333,41.094,0.0," Banksy"," Arts"," clueweb09-en0006-96-01354",true," random-clueweb09-en0008-25-06683",false," clueweb09-en0005-03-20349",false," clueweb09-en0000-18-11414",true," clueweb09-en0004-53-10533",false," clueweb09-en0004-48-00048",true," clueweb09-en0006-86-31399",false," clueweb09-en0006-96-01365",false," ",false," clueweb09-en0005-03-20345",false," clueweb09-en0003-52-03338",false," clueweb09-en0008-91-26501",false," ",false,3,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3P1L2B7AD65HQXKFWRLI3L8646SOLN,A1HKLHGRRSSDQN,2021-11-15T04:39:18,MONDAY,1636969158000,1636969266000,108.0,1.8,51.558,0.0," List of Dog Breeds in the US"," Nature"," clueweb09-en0003-43-35252",true," clueweb09-en0006-40-12504",false," clueweb09-en0007-97-07109",true," nr-clueweb09-en0004-88-10589",true," random-clueweb09-en0000-87-03924",false," clueweb09-en0010-54-34201",true," clueweb09-en0006-32-17702",true," clueweb09-en0006-45-31303",true," clueweb09-en0006-45-31400",false," clueweb09-en0006-50-14339",false," clueweb09-en0006-50-14399",false," clueweb09-en0003-38-03734",false," nr-clueweb09-en0007-60-05479",true,5,2
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3R6BYFZZPCSIKEOBB75GRLUFJECXFX,A3DTPGXKABAFEJ,2021-11-15T04:54:20,MONDAY,1636970060000,1636970200000,140.0,2.3333333333333335,46.359,0.0," new discoveries in science"," Science"," clueweb09-en0004-77-12412",false," clueweb09-en0005-15-29350",false," clueweb09-en0003-42-01492",true," clueweb09-en0004-47-04746",false," clueweb09-en0009-57-42032",true," clueweb09-en0002-72-01855",false," random-clueweb09-en0008-31-37861",false," clueweb09-en0004-47-05634",false," clueweb09-en0001-55-11256",true," clueweb09-en0011-70-08591",false," nr-clueweb09-en0003-43-17281",true," clueweb09-en0008-00-33497",false," nr-clueweb09-en0009-21-22577",false,3,1
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3IHR8NYAMCH3DPPV5ZZG64BLSQYP4J,A1JTIHM006U9WM,2021-11-15T05:30:18,MONDAY,1636972218000,1636972281000,63.0,1.05,21.169,0.0," purpose of life"," Spirituality"," clueweb09-en0008-43-31475",false," clueweb09-en0007-81-38502",true," clueweb09-en0001-40-19167",true," clueweb09-en0007-01-33499",false," clueweb09-en0003-32-25026",false," clueweb09-en0007-81-36182",true," clueweb09-en0008-35-18354",false," clueweb09-en0009-32-13293",false," random-clueweb09-en0008-13-05976",false," clueweb09-en0011-84-17828",true," nr-clueweb09-en0001-29-22612",false," clueweb09-en0008-68-22379",false," nr-clueweb09-en0000-36-01501",false,4,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3LWJHTCVCH2YBHNZPTAOXDYMMCWQF2,APRZ7BR8C0ZMQ,2021-11-15T05:56:45,MONDAY,1636973805000,1636974168000,363.0,6.05,40.174,0.0," yellowstone park fees"," Recreation"," clueweb09-en0005-39-27248",true," random-clueweb09-en0003-07-27095",false," clueweb09-en0009-07-22086",false," clueweb09-en0000-02-25718",true," clueweb09-en0007-54-17226",false," nr-clueweb09-en0000-54-05204",false," clueweb09-en0011-67-00646",false," clueweb09-en0001-23-13780",false," clueweb09-en0002-25-26457",false," clueweb09-en0002-25-26458",false," clueweb09-en0001-14-23114",true," clueweb09-en0011-45-26090",true," nr-clueweb09-en0011-64-09351",false,4,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3TUI152ZZG37L2TRIUV38BUSL2O1QN,A3GAQNTZ1V1VO,2021-11-15T07:16:52,MONDAY,1636978612000,1636978667000,55.0,0.9166666666666666,19.837,0.0," 2003 MLB NL MVP"," Sports"," clueweb09-en0011-17-34343",true," clueweb09-en0000-00-15786",false," clueweb09-en0011-60-21310",false," clueweb09-en0003-09-18702",true," clueweb09-en0005-62-16013",false," clueweb09-en0002-09-11777",false," random-clueweb09-en0006-26-18498",false," clueweb09-en0003-94-08005",false," clueweb09-enwp00-10-03465",false," nr-clueweb09-en0001-99-24984",false," clueweb09-en0011-60-21316",false," clueweb09-en0000-40-16948",false," nr-clueweb09-en0005-45-19326",false,2,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3WMOAN2SRGD24HWX9GNBB5635VCNVF,A1Z8TF04ZG3VRE,2021-11-15T07:51:42,MONDAY,1636980702000,1636980829000,127.0,2.1166666666666667,61.264,0.0," which religion has highest follower world-wide ?"," Spirituality"," clueweb09-en0001-04-22760",false," clueweb09-en0007-81-36135",false," nr-clueweb09-en0000-93-38683",false," clueweb09-en0011-85-00323",false," clueweb09-en0000-49-19941",false," clueweb09-en0010-63-23414",false," clueweb09-enwp02-04-02148",true," clueweb09-en0003-86-25050",false," clueweb09-en0011-94-02658",false," clueweb09-en0005-60-34734",false," random-clueweb09-enwp00-42-07293",false," clueweb09-en0011-85-00272",false," nr-clueweb09-en0006-38-07609",false,1,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3IO1LGZLKEDWMKUS26QKHG09Z7168Y,A14GKRTUEHBLBZ,2021-11-15T08:43:37,MONDAY,1636983817000,1636984049000,232.0,3.8666666666666667,14.382,0.0," what buffet invests in"," Economy &amp; Finance"," clueweb09-en0004-51-04213",false," nr-clueweb09-en0001-53-19894",false," clueweb09-en0011-22-13361",false," clueweb09-en0001-93-28794",false," random-clueweb09-en0005-94-21396",false," clueweb09-en0004-36-20328",false," clueweb09-en0002-11-14431",false," clueweb09-en0011-01-02756",false," clueweb09-en0005-20-03580",false," clueweb09-en0000-78-32330",false," clueweb09-en0011-22-13333",false," clueweb09-en0007-95-21201",false," nr-clueweb09-en0008-61-20054",false,0,0
3RSBJ6YZFG6S3LCPKECJKO7YANRFO5,3NXNZ5RS1FDF4PR7Q81QNQVGEO497Q,AKA8TN8H8DQ6T,2021-11-15T08:49:17,MONDAY,1636984157000,1636984799000,642.0,10.7,13.188,0.0," Cricket"," Sports"," random-clueweb09-en0009-64-30845",false," clueweb09-en0006-97-14030",true," clueweb09-en0005-95-35711",true," clueweb09-en0004-96-07672",true," clueweb09-en0000-76-24743",false," clueweb09-en0001-21-03817",true," clueweb09-en0006-13-09057",false," clueweb09-en0006-14-24657",false," ",true," clueweb09-en0009-36-05379",false," clueweb09-en0009-67-05611",false," clueweb09-en0001-99-09922",false," ",true,6,0
