HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,FilteredDocs,doc1id,doc1selected,doc1score,doc2id,doc2selected,doc2score,doc3id,doc3selected,doc3score,doc4id,doc4selected,doc4score,doc5id,doc5selected,doc5score,doc6id,doc6selected,doc6score,doc7id,doc7selected,doc7score,doc8id,doc8selected,doc8score,doc9id,doc9selected,doc9score,doc10id,doc10selected,doc10score,doc11id,doc11selected,doc11score,doc12id,doc12selected,doc12score,doc13id,doc13selected,doc13score,Num Relevant Selected,Num NR Selected
3XBXDSS89CZ1XM0D7G2DYE3CYV9XLL,3LWJHTCVCH2YBHNZPTAOXDYP8UOQFM,A1VMPZVVVZUCS4,2023-03-30T14:23:08,THURSDAY,1680200588000,1680201574000,986.0,16.433333333333334,28.021,0.0," invasive plant species florida"," Nature"," "," clueweb22-en0021-92-16108",true,-0.86767578125 - 15.144133," clueweb22-en0019-48-15756",true,-2.0546875 - 15.1563425," random-clueweb09-en0005-94-21396",false,-2 - -2," clueweb22-en0009-71-01629",true,-1.2041015625 - 15.319505," clueweb22-en0022-67-19710",true,-1.4619140625 - 15.43334," nr-clueweb22-en0041-83-13899",false,-1 - -1," clueweb22-en0018-62-03219",true,0.265869140625 - 15.285757," clueweb22-en0024-07-10167",false,-0.390869140625 - 15.350325," clueweb22-en0032-56-10644",true,-0.2467041015625 - 15.514444," clueweb22-en0012-55-10507",false,-0.94580078125 - 15.40862," clueweb22-en0041-62-11861",false,-0.548828125 - 15.350325," nr-clueweb22-en0039-05-01143",false,-1 - -1," clueweb22-en0007-68-13164",false,-1.552734375 - 15.116922,6,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3YGXWBAF75XKJ0GR0UDAM4CHFPC4C5,A1YSYI926BBOHW,2023-03-30T14:14:23,THURSDAY,1680200063000,1680200316000,253.0,4.216666666666667,228.517,0.0," what trading cards are the most valuable"," Crafts &amp; Hobbies"," "," clueweb22-en0038-63-12574",false,-2.296875 - 12.094338," clueweb22-en0010-78-17646",false,-2.990234375 - 12.550022," clueweb22-en0037-83-04093",false,-0.50146484375 - 12.090702," nr-clueweb22-en0018-15-02627",false,-1 - -1," clueweb22-en0017-20-08904",false,-2.58203125 - 12.419094," clueweb22-en0020-03-06252",false,-0.6689453125 - 12.169825," clueweb22-en0029-80-05209",false,-4.53515625 - 12.358608," clueweb22-en0000-63-10923",true,0.490966796875 - 12.127854," clueweb22-en0027-51-16051",false,-4.0234375 - 12.41946," clueweb22-en0031-73-00385",true,-2.224609375 - 12.12838," nr-clueweb22-en0006-40-02846",false,-1 - -1," random-clueweb09-en0000-21-15033",false,-2 - -2," clueweb22-en0008-83-06990",false,-3.763671875 - 12.190977,2,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3W8CV64QJ7FCXEXJ3HN2E3KDE9X9HH,A2O0B9KWB7RSTO,2023-03-30T14:20:55,THURSDAY,1680200455000,1680200581000,126.0,2.1,74.9,0.0," Top ski resorts in the US"," Recreation"," "," clueweb22-en0036-10-11529",false,-3.484375 - 12.587999," nr-clueweb22-en0009-55-01563",false,-1 - -1," clueweb22-en0023-03-17349",false,-3.001953125 - 12.652545," clueweb22-en0012-00-08462",true,-1.25 - 12.569389," random-clueweb09-en0008-25-06683",false,-2 - -2," clueweb22-en0007-03-17776",true,-0.7900390625 - 12.724475," clueweb22-en0000-45-05659",false,-2.78125 - 12.564093," clueweb22-en0036-88-05622",false,-1.216796875 - 12.771561," clueweb22-en0000-15-08428",false,-4.07421875 - 12.630096," clueweb22-en0044-41-10210",true,-1.197265625 - 12.695711," nr-clueweb22-en0013-66-04254",false,-1 - -1," clueweb22-en0031-84-03500",false,-1.8759765625 - 12.701334," clueweb22-en0018-43-06083",false,-2.142578125 - 12.64129,3,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3J2UYBXQQQSE4VPP72D5O1UU2RO06W,A1SX8IVV82M0LW,2023-03-30T14:22:42,THURSDAY,1680200562000,1680200616000,54.0,0.9,7.461,0.0," back to school supplies january"," Education"," "," random-clueweb09-en0006-35-27399",false,-2 - -2," clueweb22-en0046-34-00143",true,-1.5078125 - 8.480795," clueweb22-en0006-80-02653",false,-1.7470703125 - 8.46913," nr-clueweb22-en0029-21-17840",false,-1 - -1," nr-clueweb22-en0017-76-05102",false,-1 - -1," clueweb22-en0010-73-16566",false,-2.619140625 - 8.732054," clueweb22-en0002-75-13770",false,-2.3515625 - 8.447327," clueweb22-en0038-99-02883",true,-1.5810546875 - 8.480795," clueweb22-en0032-13-09242",false,-3.822265625 - 8.65076," clueweb22-en0026-14-05113",false,-5.07421875 - 8.527354," clueweb22-en0017-39-02776",false,-1.66796875 - 8.918851," clueweb22-en0005-82-18605",false,-2.99609375 - 8.955263," clueweb22-en0005-19-05803",false,-2.9765625 - 8.344841,2,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3SKEMFQBZ8L3LZFH4AKLRZ5UMKJ8KV,A1E77HZO63E334,2023-03-30T14:19:09,THURSDAY,1680200349000,1680200636000,287.0,4.783333333333333,17.299,0.0," Reds opening day"," Any"," "," clueweb22-en0014-41-07127",false,-4.93359375 - 9.899303," clueweb22-en0032-66-18185",false,-2.9296875 - 9.8741045," clueweb22-en0028-72-16104",true,-2.333984375 - 9.892235," clueweb22-en0024-68-10376",true,-4.0703125 - 10.484518," nr-clueweb22-en0033-28-12999",false,-1 - -1," clueweb22-en0012-06-12753",false,-5.3203125 - 10.644419," clueweb22-en0008-25-10643",true,-3.810546875 - 9.881058," nr-clueweb22-en0014-29-10415",false,-1 - -1," random-clueweb09-en0007-00-09110",false,-2 - -2," clueweb22-en0024-28-01964",true,-3.169921875 - 10.110935," clueweb22-en0004-61-07288",true,-5.33203125 - 10.271009," clueweb22-en0013-67-11714",true,-3.626953125 - 9.915345," clueweb22-en0006-16-14649",true,-3.45703125 - 10.060749,7,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3TPZPLC3M5SIVT6R5LUXWZJI08XP3L,A3RYI5HXC2MJLN,2023-03-30T14:21:58,THURSDAY,1680200518000,1680200678000,160.0,2.6666666666666665,82.265,0.0," passive income"," Economy &amp; Finance"," "," nr-clueweb22-en0006-17-11450",false,-1 - -1," clueweb22-en0019-54-08006",true,-4.07421875 - 8.209347," clueweb22-en0009-39-15635",false,-3.462890625 - 8.188094," clueweb22-en0020-39-03671",true,-2.5 - 8.198721," clueweb22-en0027-62-06101",false,-2.560546875 - 8.267121," clueweb22-en0036-51-14005",false,-2.8046875 - 8.257944," clueweb22-en0021-07-08871",false,-3.59375 - 8.216983," nr-clueweb22-en0019-09-08675",false,-1 - -1," clueweb22-en0022-99-18316",true,-2.85546875 - 8.226238," clueweb22-en0005-67-15672",false,-1.2890625 - 8.249184," random-clueweb09-en0000-21-15033",false,-2 - -2," clueweb22-en0029-30-11858",true,-2.287109375 - 8.1886425," clueweb22-en0041-46-09112",false,-3.328125 - 8.207789,4,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3VAR3R6G1UHMBQ0W22CEYGM36PT8OF,A2H1RXUC8XNNIW,2023-03-30T14:19:11,THURSDAY,1680200351000,1680200689000,338.0,5.633333333333334,31.769,0.0," What is the best crypto to buy in 2022"," Economy &amp; Finance"," "," clueweb22-en0000-80-16971",true,-2.064453125 - 11.325759," clueweb22-en0020-37-00110",true,-1.087890625 - 11.358171," clueweb22-en0000-00-06119",true,0.0634765625 - 11.388652," clueweb22-en0016-41-01719",true,-0.1817626953125 - 11.340518," clueweb22-en0031-38-15602",true,-0.259033203125 - 11.381159," clueweb22-en0039-77-06560",true,-0.244384765625 - 11.508833," nr-clueweb22-en0040-35-11273",false,-1 - -1," clueweb22-en0030-30-14175",true,-0.08892822265625 - 11.3551235," random-clueweb09-enwp03-08-12100",false,-2 - -2," clueweb22-en0040-70-01312",false,-0.9990234375 - 11.114347," nr-clueweb22-en0032-95-08962",false,-1 - -1," clueweb22-en0024-20-10893",false,-5.02734375 - 11.428903," clueweb22-en0021-28-15319",true,-0.12200927734375 - 11.562728,8,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3QBD8R3Z26ZLSPDUQZM1H46Y43Y4O5,ASTY1XNJS7RSV,2023-03-30T14:26:06,THURSDAY,1680200766000,1680200825000,59.0,0.9833333333333333,33.712,0.0," snakes native to CT"," Nature"," "," clueweb22-en0027-76-00229",false,-4.31640625 - 9.340817," clueweb22-en0030-41-12783",false,-2.943359375 - 9.48987," nr-clueweb22-en0039-84-16677",false,-1 - -1," clueweb22-en0025-21-11771",false,-3.8671875 - 9.398164," nr-clueweb22-en0026-80-04539",false,-1 - -1," clueweb22-en0005-91-13918",false,-5.171875 - 9.322713," clueweb22-en0003-91-10994",false,-3.40625 - 9.440416," random-clueweb09-en0003-33-30335",false,-2 - -2," clueweb22-en0024-81-17243",false,-5.859375 - 9.338145," clueweb22-en0012-78-18034",false,-3.568359375 - 10.181753," clueweb22-en0009-73-13771",false,-3.828125 - 9.541915," clueweb22-en0044-25-11264",false,-5.171875 - 9.287181," clueweb22-en0018-41-01237",false,-5.51171875 - 9.388749,0,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,39LOEL67OXLXP17AJ4SMADOSBYY38G,A2CWJRAEFZ44HU,2023-03-30T14:23:09,THURSDAY,1680200589000,1680200874000,285.0,4.75,32.139,0.0," local plumbers"," Home"," "," clueweb22-en0001-78-17102",true,-2.4921875 - 8.823774," clueweb22-en0001-46-14156",true,-5.28515625 - 8.810267," random-clueweb09-en0011-47-15958",false,-2 - -2," nr-clueweb22-en0019-56-09426",true,-1 - -1," nr-clueweb22-en0039-25-07966",false,-1 - -1," clueweb22-en0014-18-04665",true,-3.8515625 - 8.850001," clueweb22-en0038-86-12274",true,-4.15625 - 8.864611," clueweb22-en0037-85-10172",true,-4.65625 - 8.843382," clueweb22-en0016-14-18667",true,-3.875 - 8.806552," clueweb22-en0005-33-02096",true,-3.7265625 - 8.802895," clueweb22-en0027-41-19107",true,-3.787109375 - 8.81197," clueweb22-en0006-87-17763",true,-4.4453125 - 8.88011," clueweb22-en0019-88-12558",true,-1.9560546875 - 8.863212,10,1
36AZSFEY08GXGO96GOC1WQAM6QNVBT,326O153BMNECGUJYPWKYFW6QDEKEDN,A23KAJRDVCVGOE,2023-03-30T14:20:55,THURSDAY,1680200455000,1680200917000,462.0,7.7,67.065,0.0," What are some of the most popular sports in the world"," Sports"," "," random-clueweb09-en0009-64-30845",false,-2 - -2," nr-clueweb22-en0010-37-19461",false,-1 - -1," clueweb22-en0043-69-17328",false,-4.76171875 - 10.1932125," clueweb22-en0002-22-00781",false,-3.37109375 - 10.090139," nr-clueweb22-en0017-85-08385",false,-1 - -1," clueweb22-en0005-44-06147",true,-1.3916015625 - 10.636509," clueweb22-en0009-35-09267",true,-0.89501953125 - 10.429912," clueweb22-en0042-48-05764",false,-0.41455078125 - 10.230476," clueweb22-en0027-70-06199",false,-2.681640625 - 10.0809145," clueweb22-en0037-98-13761",false,-3.01171875 - 10.142497," clueweb22-en0018-95-11443",true,-0.5751953125 - 10.42039," clueweb22-en0021-73-05815",false,-2.5546875 - 10.261401," clueweb22-en0020-85-09962",true,-1.3740234375 - 10.305906,4,0
36AZSFEY08GXGO96GOC1WQAM6QNVBT,3GDTJDAPVZRYBNFKPMX16CXYBPEM8E,A1VMPZVVVZUCS4,2023-03-30T14:22:16,THURSDAY,1680200536000,1680201265000,729.0,12.15,10.465,0.0," budgeting tips for single moms"," Economy &amp; Finance"," "," clueweb22-en0033-03-07281",false,-0.42431640625 - 12.252659," clueweb22-en0031-52-02795",true,-0.47607421875 - 14.461721," clueweb22-en0012-29-12731",true,-1.728515625 - 12.526492," clueweb22-en0044-90-06579",true,-0.755859375 - 15.553992," clueweb22-en0015-32-07228",true,-0.025726318359375 - 12.179959," clueweb22-en0005-12-16695",true,-1.560546875 - 13.796469," nr-clueweb22-en0028-84-05872",false,-1 - -1," clueweb22-en0016-03-10643",true,0.273193359375 - 12.633468," nr-clueweb22-en0038-23-08451",false,-1 - -1," clueweb22-en0016-42-17438",true,-0.81103515625 - 13.192004," clueweb22-en0025-26-16307",false,-1.3095703125 - 12.364426," clueweb22-en0032-20-13657",false,-1.3935546875 - 12.779852," random-clueweb09-en0006-35-27399",false,-2 - -2,7,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3PJUZCGDJBWJ43WQ0DTW1QREBQ5980,A1YSYI926BBOHW,2023-03-30T14:14:17,THURSDAY,1680200057000,1680200233000,176.0,2.933333333333333,129.294,0.0," How much freshwater exists on earth"," Nature"," "," clueweb22-en0022-13-11317",true,-2.4453125 - 12.726677," clueweb22-en0008-99-13120",true,-2.580078125 - 13.830352," clueweb22-en0026-80-14681",true,-3.126953125 - 13.642346," clueweb22-en0016-58-11167",false,-3.548828125 - 13.296716," nr-clueweb22-en0002-67-09688",false,-1 - -1," clueweb22-en0020-55-01542",false,-2.91015625 - 12.574645," clueweb22-en0040-61-14115",false,-2.01953125 - 12.699987," clueweb22-en0006-45-16995",false,-3.171875 - 12.958039," random-clueweb09-enwp00-42-07293",false,-2 - -2," clueweb22-en0041-43-14849",false,-2.45703125 - 13.079956," nr-clueweb22-en0027-96-06790",false,-1 - -1," clueweb22-en0024-64-06589",false,-3.6953125 - 13.206498," clueweb22-en0018-16-08251",false,-1.8125 - 12.810519,3,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3VA45EW49S340QGB3H3ZJ6ZVSJMO1A,A1E77HZO63E334,2023-03-30T14:18:47,THURSDAY,1680200327000,1680200457000,130.0,2.1666666666666665,9.302,0.0," Bitcoin exchange"," Economy &amp; Finance"," "," clueweb22-en0002-74-07891",true,-1.59765625 - 8.802613," clueweb22-en0042-09-12854",false,-2.673828125 - 8.799596," clueweb22-en0038-93-10456",true,-3.541015625 - 8.873061," clueweb22-en0009-72-15396",true,-3.966796875 - 8.798845," nr-clueweb22-en0028-44-07987",false,-1 - -1," nr-clueweb22-en0033-60-02815",false,-1 - -1," clueweb22-en0030-60-18749",true,-3.220703125 - 8.934593," clueweb22-en0041-96-07436",true,-3.7265625 - 8.852602," clueweb22-en0008-78-10033",false,-5.1640625 - 8.835761," clueweb22-en0010-67-08870",true,-1.21484375 - 8.820753," clueweb22-en0007-10-02507",true,-1.6337890625 - 8.967686," random-clueweb09-en0005-94-21396",false,-2 - -2," clueweb22-en0024-68-01532",true,-3.17578125 - 8.816746,8,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3I0BTBYZA21GNFZVDL8X7SEN11FY0S,A1SX8IVV82M0LW,2023-03-30T14:19:31,THURSDAY,1680200371000,1680200557000,186.0,3.1,11.503,0.0," texas most acclaimed high schools"," Education"," "," clueweb22-en0030-70-19324",false,-1.310546875 - 10.721253," clueweb22-en0001-01-08393",false,-1.1279296875 - 10.869509," clueweb22-en0018-46-12404",false,-3.8984375 - 10.705906," clueweb22-en0030-46-06928",false,-5.4921875 - 11.058863," clueweb22-en0031-61-19196",false,-3.580078125 - 10.869562," clueweb22-en0006-26-19369",false,-1.3369140625 - 10.728606," clueweb22-en0008-18-04593",false,-3.376953125 - 11.880149," clueweb22-en0036-44-12067",false,-4.9375 - 10.817807," clueweb22-en0042-47-11685",false,-3.40625 - 10.772918," clueweb22-en0010-29-07127",false,-3.9921875 - 11.415417," random-clueweb09-en0008-13-05976",false,-2 - -2," nr-clueweb22-en0020-98-02056",false,-1 - -1," nr-clueweb22-en0013-23-04736",false,-1 - -1,0,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3KAKFY4PGZIQE7JNSQ4DN2I6EU2I32,A1VMPZVVVZUCS4,2023-03-30T14:22:11,THURSDAY,1680200531000,1680200576000,45.0,0.75,8.781,0.0," what can i do during a rainy day"," Recreation"," "," clueweb22-en0000-29-11607",false,-2.345703125 - 11.478699," clueweb22-en0036-27-05252",false,-3.671875 - 11.203625," clueweb22-en0003-70-01463",false,-4.09375 - 11.365381," clueweb22-en0036-10-13839",false,-3.908203125 - 11.179697," clueweb22-en0022-44-17842",false,-3.12109375 - 11.540479," clueweb22-en0007-57-05257",false,-2.0390625 - 11.180417," clueweb22-en0029-22-18267",true,-3.109375 - 11.152691," clueweb22-en0023-44-02006",false,-4.0078125 - 11.213219," clueweb22-en0005-76-03126",false,-3.326171875 - 11.136124," random-clueweb09-en0007-09-17000",false,-2 - -2," clueweb22-en0002-73-19146",false,-3.01171875 - 11.240416," nr-clueweb22-en0025-26-14057",false,-1 - -1," nr-clueweb22-en0006-99-00856",false,-1 - -1,1,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3ZDAD0O1T6TS3J6C6RA58P9JW6IXTX,A2H1RXUC8XNNIW,2023-03-30T14:19:07,THURSDAY,1680200347000,1680200580000,233.0,3.8833333333333333,17.798,0.0," Best soccer team in brazil"," Sports"," "," clueweb22-en0024-45-16197",false,-1.36328125 - 11.922072," nr-clueweb22-en0014-88-11099",false,-1 - -1," clueweb22-en0036-02-10446",false,-2.6484375 - 11.869333," random-clueweb09-en0006-75-34429",false,-2 - -2," clueweb22-en0038-90-05223",false,-1.2529296875 - 12.078763," clueweb22-en0000-33-00180",false,-5.94921875 - 11.866795," clueweb22-en0007-83-08276",true,-0.32177734375 - 11.89377," clueweb22-en0007-06-11545",false,-2.189453125 - 11.987873," clueweb22-en0003-99-01765",false,-2.76171875 - 11.954767," nr-clueweb22-en0003-48-13782",false,-1 - -1," clueweb22-en0019-86-03563",false,-4.0703125 - 12.313994," clueweb22-en0025-88-18479",true,-0.30859375 - 11.861652," clueweb22-en0041-23-15247",false,-0.74853515625 - 12.012268,2,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,39LNWE0K4ZCAD1W67A0EAB86R7MIUA,A2CWJRAEFZ44HU,2023-03-30T14:23:00,THURSDAY,1680200580000,1680200703000,123.0,2.05,22.896,0.0," weekend box office numbers"," Entertainment"," "," clueweb22-en0003-05-18418",true,-5.40625 - 9.991341," nr-clueweb22-en0006-31-09578",false,-1 - -1," clueweb22-en0025-05-04486",false,-4.46875 - 10.395652," clueweb22-en0041-74-07826",true,-5.70703125 - 10.103172," clueweb22-en0024-42-06177",false,-5.40234375 - 9.984888," nr-clueweb22-en0005-44-07296",false,-1 - -1," clueweb22-en0002-65-18010",false,-4.25 - 10.086331," random-clueweb09-en0002-82-08074",false,-2 - -2," clueweb22-en0003-04-06759",true,-4.921875 - 10.036332," clueweb22-en0024-96-08124",false,-5.73828125 - 10.357248," clueweb22-en0010-60-06025",true,-5.6796875 - 10.078507," clueweb22-en0029-08-04357",false,-5.66015625 - 9.948952," clueweb22-en0006-14-11761",false,-5.10546875 - 10.191838,4,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3UNH76FOCXLDQT622QVV5PL044HYM4,A25F4VG7W3BTWV,2023-03-30T14:23:35,THURSDAY,1680200615000,1680200707000,92.0,1.5333333333333334,37.241,0.0," Tet Offensive"," History"," "," random-clueweb09-en0005-94-21396",false,-2 - -2," clueweb22-en0005-29-06843",true,-2.521484375 - 12.2897835," nr-clueweb22-en0045-10-04215",false,-1 - -1," clueweb22-en0026-65-13473",false,-3.22265625 - 12.607661," clueweb22-en0018-62-18510",true,-3.224609375 - 12.422937," clueweb22-en0027-65-07683",false,-4.0625 - 12.579959," clueweb22-en0025-04-05937",false,-3.2734375 - 12.520283," clueweb22-en0043-51-07005",false,-5.09765625 - 12.390778," clueweb22-en0023-28-09759",false,-2.88671875 - 12.304878," nr-clueweb22-en0011-36-07639",false,-1 - -1," clueweb22-en0012-25-05514",false,-1.6015625 - 12.481819," clueweb22-en0005-60-17643",false,-2.798828125 - 12.576907," clueweb22-en0045-75-05822",false,-3.078125 - 12.2259445,2,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3SPJ033426JNPL0HZTI3PXTJ0ALYJZ,A23KAJRDVCVGOE,2023-03-30T14:20:53,THURSDAY,1680200453000,1680200780000,327.0,5.45,22.807,0.0," Can we travel faster than the speed of light"," Science"," "," clueweb22-en0028-95-08127",false,-2.642578125 - 13.293945," random-clueweb09-en0008-13-05976",false,-2 - -2," nr-clueweb22-en0003-70-09764",false,-1 - -1," clueweb22-en0029-24-19701",false,-3.375 - 13.25334," clueweb22-en0040-16-18354",false,-3.171875 - 13.242847," clueweb22-en0022-84-00174",false,-1.9365234375 - 13.25726," clueweb22-en0012-24-04868",false,-2.705078125 - 13.254553," clueweb22-en0022-54-00520",false,-2.517578125 - 13.269662," nr-clueweb22-en0037-40-12199",false,-1 - -1," clueweb22-en0009-68-09247",false,-1.9765625 - 13.46284," clueweb22-en0002-98-13353",false,-1.177734375 - 13.295615," clueweb22-en0024-96-07089",true,-2.958984375 - 13.280466," clueweb22-en0006-46-05630",false,-1.7666015625 - 13.334654,1,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,31LVTDXBLCQKNACVOJ2MXGDE1CDRLU,ASTY1XNJS7RSV,2023-03-30T14:27:17,THURSDAY,1680200837000,1680200894000,57.0,0.95,21.56,0.0," spicy chili recipe"," Food &amp; Drink"," "," clueweb22-en0015-76-10567",false,-1.923828125 - 13.963777," nr-clueweb22-en0026-28-11379",false,-1 - -1," clueweb22-en0029-01-13219",false,-0.8544921875 - 13.959724," random-clueweb09-en0002-86-03239",false,-2 - -2," clueweb22-en0029-03-03578",true,0.425537109375 - 14.134547," clueweb22-en0008-20-15340",false,-2.8359375 - 13.970856," clueweb22-en0027-51-01313",false,-0.939453125 - 14.034306," clueweb22-en0042-95-01762",false,-0.904296875 - 13.976989," clueweb22-en0010-21-10041",false,-0.456298828125 - 14.108627," clueweb22-en0030-58-10233",false,-2.5703125 - 13.903661," nr-clueweb22-en0033-76-10308",false,-1 - -1," clueweb22-en0030-74-14261",true,-0.5966796875 - 14.053541," clueweb22-en0009-34-02158",false,-0.229248046875 - 13.897004,2,0
3P458N04R5XVW0E5XAK8JI43SVJ2X2,3X31TUMD722WU5DEQPN7RPV1XEJ1L8,A3RYI5HXC2MJLN,2023-03-30T14:24:36,THURSDAY,1680200676000,1680201841000,1165.0,19.416666666666668,1025.332,0.0," why do dogs howl when hear sirens"," Pets"," "," clueweb22-en0008-18-16350",false,-4.109375 - 21.15981," nr-clueweb22-en0002-29-07459",false,-1 - -1," nr-clueweb22-en0029-38-02745",false,-1 - -1," clueweb22-en0014-97-13209",true,-0.77001953125 - 23.937334," clueweb22-en0003-74-00669",true,-1.068359375 - 23.76297," clueweb22-en0007-73-15178",false,-4.11328125 - 21.295877," clueweb22-en0016-55-02789",true,-3.87109375 - 21.05005," random-clueweb09-en0006-26-18498",false,-2 - -2," clueweb22-en0002-19-06401",false,-3.22265625 - 21.586632," clueweb22-en0022-58-05095",false,-2.216796875 - 21.47776," clueweb22-en0018-42-01351",true,-1.0458984375 - 23.793049," clueweb22-en0036-37-12499",false,-2.00390625 - 22.649864," clueweb22-en0031-57-12258",false,-1.81640625 - 21.5997,4,0
3AA88CN99TJFDL85RCCE2SX6B1YKYB,3URFVVM16AYW8RLG7EO0A6BWNKNUZI,A2H1RXUC8XNNIW,2023-03-30T14:19:01,THURSDAY,1680200341000,1680200416000,75.0,1.25,40.142,0.0," How to be the best mom"," Parenting"," "," random-clueweb09-en0009-77-38942",false,-2 - -2," clueweb22-en0013-09-14161",false,-1.4296875 - 6.7387776," clueweb22-en0044-90-13001",false,-2.25 - 6.7566543," nr-clueweb22-en0040-04-01163",false,-1," clueweb22-en0040-04-01163",false,-1.931640625 - -1," clueweb22-en0032-67-08810",true,-1.4189453125 - 6.761904," clueweb22-en0040-33-08601",true,-1.1845703125 - -1," clueweb22-en0006-39-10728",false,-0.056884765625 - 6.7309995," clueweb22-en0029-55-12522",false,-2.916015625 - 6.7405286," clueweb22-en0032-41-19884",false,-5.42578125 - 6.766481," clueweb22-en0017-75-16866",false,-0.77978515625 - 6.7270617," nr-clueweb22-en0040-33-08601",true,-1," clueweb22-en0037-45-15934",false,-2.689453125 - 6.7187605,2,1
3AA88CN99TJFDL85RCCE2SX6B1YKYB,3IRIK4HM3F0YYNK5JI6PJ2WVBGJ6CT,A23KAJRDVCVGOE,2023-03-30T14:17:23,THURSDAY,1680200243000,1680200444000,201.0,3.35,42.527,0.0," How to make kids be kinder"," Parenting"," "," clueweb22-en0043-81-00874",false,-4.04296875 - 10.954304," clueweb22-en0004-32-05783",false,-3.099609375 - 10.869942," clueweb22-en0006-73-00397",false,-4.078125 - 11.150419," random-clueweb09-en0007-00-09110",false,-2 - -2," clueweb22-en0019-83-05233",false,-3.0625 - 10.905696," clueweb22-en0008-20-01209",false,-4.81640625 - 10.991402," clueweb22-en0033-66-19632",false,-2.8828125 - 10.975726," clueweb22-en0021-07-15631",false,-2.60546875 - 10.998969," clueweb22-en0018-24-05040",false,-2.923828125 - 11.181239," nr-clueweb22-en0013-02-13982",false,-1 - -1," clueweb22-en0006-20-14807",false,-4.25 - 10.982749," nr-clueweb22-en0017-29-11216",false,-1 - -1," clueweb22-en0002-48-19899",false,-4.6953125 - 10.876744,0,0
3AA88CN99TJFDL85RCCE2SX6B1YKYB,3SLE99ER0STHCSCA7N755GJ8YZFBZH,A1YSYI926BBOHW,2023-03-30T14:14:38,THURSDAY,1680200078000,1680200513000,435.0,7.25,13.243,0.0," what are the most common college degrees"," Education"," "," clueweb22-en0041-76-02820",false,-3.333984375 - 9.886558," clueweb22-en0031-71-20538",false,0.147216796875 - 10.54724," clueweb22-en0013-20-11286",false,-1.6884765625 - 9.900392," clueweb22-en0016-59-00018",false,-1.9208984375 - 9.883907," clueweb22-en0002-48-05253",false,-2.41796875 - 10.005399," clueweb22-en0005-64-10319",false,-2.515625 - 9.907485," clueweb22-en0026-81-01034",false,-0.255615234375 - 9.921183," random-clueweb09-en0007-49-03198",false,-2 - -2," clueweb22-en0043-70-12431",true,-0.2391357421875 - 9.962087," nr-clueweb22-en0023-28-13216",false,-1 - -1," clueweb22-en0006-22-06652",false,-3.220703125 - 10.042132," clueweb22-en0030-78-15948",false,-3.1484375 - 10.29633," nr-clueweb22-en0000-22-06606",false,-1 - -1,1,0
3AA88CN99TJFDL85RCCE2SX6B1YKYB,30OG32W0SZRL26ABEQY1B1IKRIMNEE,A1SX8IVV82M0LW,2023-03-30T14:22:50,THURSDAY,1680200570000,1680200642000,72.0,1.2,11.712,0.0," baskin robbins menu items"," Food &amp; Drink"," "," clueweb22-en0005-03-09036",false,-1.9560546875 - 18.735428," clueweb22-en0007-64-00469",false,-2.021484375 - 18.735428," clueweb22-en0014-99-02367",true,-0.99169921875 - 19.2714," random-clueweb09-en0009-06-35915",false,-2 - -2," clueweb22-en0040-69-00667",false,-4.3515625 - 18.138903," clueweb22-en0017-31-05141",true,-4.48046875 - 18.209633," clueweb22-en0006-14-15903",true,-4.12890625 - 18.165524," clueweb22-en0007-31-04889",false,-2.25 - 18.867504," clueweb22-en0025-43-12413",false,-4.62109375 - 18.336739," nr-clueweb22-en0037-60-11361",false,-1 - -1," clueweb22-en0019-14-19392",true,-1.490234375 - 18.625072," clueweb22-en0002-81-11744",false,-1.814453125 - 18.67669," nr-clueweb22-en0042-07-11296",false,-1 - -1,4,0
