HITid,AssignmentId,WorkerId,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,Num NR Selected
39RRBHZ0BYHTYMCMM2S4I8HOENGVZ9,37UEWGM5HYO7X38RV9K3D14XZVYR1I,A1GTE149CRA7J6,1.62688E+12,1.62688E+12,78,1.3,47.702,0, Who is Christiano Ronaldo, , Sports, clueweb09-en0004-51-26036,TRUE, clueweb09-en0001-92-00556,TRUE, random-clueweb09-en0007-29-30662,FALSE, clueweb09-en0005-68-23132,FALSE, clueweb09-en0005-68-23135,FALSE, clueweb09-en0004-31-16128,FALSE, nr-clueweb09-en0010-23-05903,FALSE, clueweb09-en0006-05-05067,TRUE, clueweb09-en0007-54-39796,FALSE, clueweb09-en0003-15-11960,FALSE, clueweb09-en0009-27-17404,FALSE, clueweb09-en0008-06-41771,FALSE, nr-clueweb09-en0005-78-09371,FALSE,3,0
3UZUVSO3QBBCX4RHCND0A2XTZOVEM5,3634BBTX0TALUJZGCL5FOB70D9IFIN,A38IPIPA3T3G4,1.62688E+12,1.62688E+12,171,2.85,102.025,0, Benin bronze head, , Arts, clueweb09-en0009-97-32932,TRUE, random-clueweb09-en0007-49-03198,TRUE, clueweb09-en0001-62-08820,TRUE, clueweb09-en0004-92-36390,FALSE, clueweb09-en0008-64-24983,TRUE, clueweb09-en0007-75-21761,TRUE, nr-clueweb09-en0000-66-04373,FALSE, clueweb09-en0001-62-08827,FALSE, clueweb09-enwp01-04-17094,TRUE, clueweb09-en0004-35-10947,FALSE, clueweb09-enwp01-90-18758,FALSE, clueweb09-en0004-60-21970,FALSE, nr-clueweb09-en0009-85-26973,FALSE,5,1
3UZUVSO3QBBCX4RHCND0A2XTZOVEM5,33M4IA01QLHFN4TK225A8A8Y4AXRXU,A2WPHVMLLEV5ZB,1.62688E+12,1.62688E+12,73,1.216666667,16.598,0, computers, , Technology, clueweb09-en0002-70-12725,TRUE, clueweb09-en0000-94-06431,TRUE, clueweb09-en0011-79-13343,TRUE, clueweb09-en0009-68-00724,TRUE, clueweb09-en0002-91-14736,FALSE, clueweb09-en0004-97-26929,TRUE, clueweb09-en0009-88-06108,FALSE, clueweb09-en0000-94-06430,TRUE, nr-clueweb09-en0004-68-07783,FALSE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0003-67-22564,TRUE, clueweb09-en0011-83-29418,TRUE, nr-clueweb09-en0004-68-07379,TRUE,8,1
3UZUVSO3QBBCX4RHCND0A2XTZOVEM5,3LOZAJ85YITYJKCZNCQ9720QSII2XR,AOTSBJGYMR4N8,1.62688E+12,1.62688E+12,47,0.783333333,24.083,0, bull moose party, , Politics, clueweb09-en0008-07-15233,FALSE, nr-clueweb09-en0000-75-01791,FALSE, clueweb09-en0005-77-03445,TRUE, clueweb09-en0008-68-27295,FALSE, clueweb09-en0005-55-29389,FALSE, clueweb09-en0005-96-36703,FALSE, clueweb09-en0009-07-28964,FALSE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-enwp00-26-17037,TRUE, clueweb09-enwp01-78-17037,TRUE, clueweb09-en0000-75-01769,FALSE, clueweb09-en0000-71-09011,FALSE, nr-clueweb09-en0000-75-01785,FALSE,3,0
3UZUVSO3QBBCX4RHCND0A2XTZOVEM5,36DSNE9QZAEBV7WFT695N6VEIP6JOX,A2ZRL1ZWWXJ0L7,1.62688E+12,1.62688E+12,48,0.8,20.827,0, concerts this week, , Entertainment, clueweb09-en0010-51-28815,TRUE, clueweb09-en0000-39-28372,FALSE, clueweb09-en0008-71-35671,FALSE, nr-clueweb09-en0000-68-28710,FALSE, clueweb09-en0004-03-27050,TRUE, clueweb09-en0009-61-03648,FALSE, clueweb09-en0007-66-11640,FALSE, random-clueweb09-en0009-06-35915,FALSE, clueweb09-en0005-99-26543,FALSE, clueweb09-en0002-89-32598,TRUE, clueweb09-en0001-69-31312,FALSE, clueweb09-en0005-91-15819,FALSE, nr-clueweb09-en0007-47-02075,FALSE,3,0
3UZUVSO3QBBCX4RHCND0A2XTZOVEM5,32Q90QCQ1X1KU0P8HD6LJ91DTC7KE0,A1GTE149CRA7J6,1.62688E+12,1.62688E+12,67,1.116666667,30.958,0, Miss Beautiful 2008, , Style, clueweb09-en0003-45-14958,TRUE, clueweb09-en0008-25-00153,TRUE, clueweb09-en0001-15-07968,TRUE, clueweb09-en0010-92-32857,FALSE, clueweb09-en0002-21-06967,FALSE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-en0009-06-23304,TRUE, nr-clueweb09-en0002-86-22355,FALSE, clueweb09-en0002-49-20875,FALSE, clueweb09-en0003-64-21807,TRUE, clueweb09-en0010-92-32855,TRUE, clueweb09-en0011-68-00825,FALSE, nr-clueweb09-en0002-93-19098,FALSE,6,0
3IJ95K7NE1SGZ088UJIONK75HUKGNO,3OLF68YTNEH6O1GI0XD27DJH01BAFC,A38IPIPA3T3G4,1.62687E+12,1.62687E+12,122,2.033333333,61.662,0, Robert Downey jnr., , Entertainment, nr-clueweb09-en0009-52-19382,TRUE, clueweb09-enwp01-57-18097,TRUE, clueweb09-enwp01-61-16732,TRUE, clueweb09-en0007-05-11337,TRUE, random-clueweb09-en0011-47-15958,FALSE, clueweb09-en0002-63-03446,FALSE, clueweb09-en0011-38-02109,TRUE, clueweb09-en0005-72-28399,TRUE, clueweb09-en0000-31-14319,TRUE, clueweb09-en0004-91-10768,TRUE, clueweb09-en0003-28-08556,TRUE, clueweb09-en0003-28-08563,TRUE, nr-clueweb09-en0009-18-09534,TRUE,9,2
3IJ95K7NE1SGZ088UJIONK75HUKGNO,3EQHHY4HQX8FWV0WGLS3HN3792C5G2,AOTSBJGYMR4N8,1.62687E+12,1.62687E+12,44,0.733333333,19.799,0, how to make perfect french fries, , Food &amp; Drink, clueweb09-en0005-54-04989,FALSE, clueweb09-en0002-70-18743,FALSE, clueweb09-en0010-22-15425,FALSE, clueweb09-en0008-02-14313,FALSE, nr-clueweb09-en0007-90-19776,FALSE, clueweb09-en0007-42-39048,TRUE, clueweb09-en0002-70-18747,FALSE, clueweb09-en0003-60-11005,FALSE, clueweb09-en0003-31-20853,FALSE, random-clueweb09-en0006-35-27399,FALSE, clueweb09-en0011-03-18892,FALSE, clueweb09-en0001-63-19218,TRUE, nr-clueweb09-en0000-67-07237,FALSE,2,0
3IJ95K7NE1SGZ088UJIONK75HUKGNO,3WJ1OXY92FWX9M6VSJ7WXL2VDX1A8Y,A2WPHVMLLEV5ZB,1.62688E+12,1.62688E+12,44,0.733333333,14.465,0, jeff gordon, , Sports, clueweb09-en0000-34-10233,FALSE, clueweb09-en0001-12-23562,FALSE, clueweb09-en0000-72-26225,TRUE, clueweb09-en0009-33-07824,TRUE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0010-64-30189,FALSE, clueweb09-en0011-77-06535,TRUE, clueweb09-en0000-34-10229,FALSE, nr-clueweb09-en0004-94-21668,FALSE, clueweb09-en0009-45-01681,TRUE, clueweb09-en0011-81-02255,TRUE, clueweb09-en0011-77-07058,TRUE, nr-clueweb09-en0006-87-34464,TRUE,6,1
3IJ95K7NE1SGZ088UJIONK75HUKGNO,3907X2AHF5LTABA81LGSDPENQJHP2Y,A2ZRL1ZWWXJ0L7,1.62688E+12,1.62688E+12,69,1.15,34.133,0, Resident Evil 5 review, , Entertainment, clueweb09-en0010-09-15321,FALSE, random-clueweb09-enwp03-08-12100,FALSE, clueweb09-en0006-02-41186,TRUE, clueweb09-en0007-67-22267,FALSE, clueweb09-enwp02-13-13492,TRUE, nr-clueweb09-en0010-42-03130,FALSE, clueweb09-enwp00-31-11254,FALSE, clueweb09-en0008-16-18092,FALSE, clueweb09-en0002-43-15506,TRUE, clueweb09-en0007-67-23274,FALSE, clueweb09-en0008-93-13772,FALSE, clueweb09-en0008-93-10816,FALSE, nr-clueweb09-en0010-66-03808,FALSE,3,0
3IJ95K7NE1SGZ088UJIONK75HUKGNO,3E337GFOLEOJMK62KLOPB43T0NSNGQ,A1GTE149CRA7J6,1.62688E+12,1.62688E+12,43,0.716666667,17.351,0, are cats better than dogs as pets ?, , Pets, random-clueweb09-en0007-09-17000,FALSE, clueweb09-en0007-79-24492,TRUE, clueweb09-en0009-54-18789,FALSE, clueweb09-en0009-71-20348,FALSE, clueweb09-en0009-61-32887,FALSE, nr-clueweb09-en0009-95-36620,FALSE, clueweb09-en0006-08-27738,FALSE, clueweb09-en0010-19-21867,FALSE, clueweb09-en0005-30-24619,FALSE, clueweb09-en0002-17-24585,FALSE, clueweb09-en0010-60-17753,FALSE, clueweb09-en0003-86-29976,TRUE, nr-clueweb09-en0008-11-01590,FALSE,2,0
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,3E13VNJ1NSBU44585MQUZ936CZXI1N,A38IPIPA3T3G4,1.62687E+12,1.62687E+12,157,2.616666667,73.651,0, cure for groin cancer, , Health &amp; Wellness, clueweb09-en0001-67-11497,TRUE, clueweb09-en0006-56-22955,TRUE, clueweb09-en0006-68-08517,FALSE, nr-clueweb09-enwp03-15-20480,FALSE, clueweb09-en0005-76-25792,FALSE, clueweb09-en0004-57-19482,FALSE, clueweb09-en0006-52-12977,FALSE, clueweb09-en0009-07-09342,TRUE, clueweb09-en0008-01-39992,TRUE, random-clueweb09-en0002-86-03239,FALSE, clueweb09-en0009-40-22895,FALSE, clueweb09-en0006-83-37872,TRUE, nr-clueweb09-en0009-08-34628,FALSE,5,0
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,3VSOLARPKGPX36QKOWY0A9J0RTR39K,AOTSBJGYMR4N8,1.62688E+12,1.62688E+12,83,1.383333333,30.226,0, how does sunlight produce vitamin d, , Science, clueweb09-en0005-65-10336,TRUE, clueweb09-en0009-64-01212,TRUE, clueweb09-en0011-75-03363,FALSE, nr-clueweb09-enwp03-03-12722,TRUE, clueweb09-en0002-98-03418,TRUE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0008-45-08894,TRUE, clueweb09-en0008-01-34770,FALSE, clueweb09-en0008-50-30458,TRUE, clueweb09-en0008-09-36464,FALSE, clueweb09-en0003-33-12545,FALSE, clueweb09-en0004-67-24062,FALSE, nr-clueweb09-enwp03-05-12479,TRUE,5,2
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,3QRYMNZ7F3XNRPS84LNWANIIQHLTNQ,A2WPHVMLLEV5ZB,1.62688E+12,1.62688E+12,32,0.533333333,7.97,0, mr men show, , Entertainment, clueweb09-enwp01-54-04185,TRUE, clueweb09-en0007-98-18620,FALSE, clueweb09-en0000-51-08021,FALSE, random-clueweb09-en0006-26-18498,FALSE, clueweb09-en0009-91-10500,FALSE, clueweb09-en0010-59-05037,FALSE, clueweb09-en0002-11-14369,TRUE, clueweb09-enwp01-60-03655,TRUE, clueweb09-en0006-76-17137,FALSE, nr-clueweb09-en0001-28-14313,FALSE, clueweb09-en0001-73-07374,FALSE, clueweb09-en0001-56-09766,FALSE, nr-clueweb09-en0005-56-01152,FALSE,3,0
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,3VHHR074H8XA5RSGF54GSZMBWP1L7B,A2ZRL1ZWWXJ0L7,1.62688E+12,1.62688E+12,55,0.916666667,14.982,0, best cardio routine, , Health &amp; Wellness, clueweb09-en0001-47-15629,FALSE, clueweb09-en0002-21-37779,FALSE, clueweb09-en0004-01-04506,TRUE, clueweb09-en0005-07-30757,FALSE, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0007-33-15592,TRUE, nr-clueweb09-en0000-31-32657,FALSE, clueweb09-en0003-37-21352,TRUE, clueweb09-en0011-01-12545,TRUE, clueweb09-en0003-44-21774,TRUE, clueweb09-en0005-59-10238,TRUE, clueweb09-en0005-03-27804,FALSE, nr-clueweb09-en0009-08-29512,FALSE,6,0
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,31JLPPHS2ZA0ATUQQLHI7ZEPMSS3OD,A1GTE149CRA7J6,1.62688E+12,1.62688E+12,153,2.55,117.182,0, Statistics of marriage divorce in America, , Relationships, clueweb09-en0007-85-34705,TRUE, random-clueweb09-enwp00-42-07293,FALSE, clueweb09-en0001-12-21665,FALSE, clueweb09-en0006-60-31468,TRUE, clueweb09-en0006-12-16645,FALSE, clueweb09-en0005-91-29081,FALSE, clueweb09-en0006-96-35414,FALSE, clueweb09-en0000-77-00553,FALSE, clueweb09-en0007-85-33350,FALSE, nr-clueweb09-en0011-54-18963,FALSE, clueweb09-en0003-85-11615,TRUE, clueweb09-en0002-40-03873,FALSE, nr-clueweb09-enwp00-91-21236,FALSE,3,0
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,3LOTDFNYACF3VEJL129UP2G8SKFFWT,AOTSBJGYMR4N8,1.62687E+12,1.62687E+12,84,1.4,56.052,0, gangster movies, , Recreation, clueweb09-en0009-60-09481,TRUE, clueweb09-en0008-87-05376,FALSE, clueweb09-en0008-93-18993,FALSE, nr-clueweb09-en0008-20-04259,FALSE, clueweb09-en0000-75-22388,FALSE, clueweb09-en0003-67-23287,FALSE, clueweb09-en0009-21-28284,FALSE, clueweb09-en0002-52-29449,FALSE, random-clueweb09-en0007-29-30662,FALSE, clueweb09-en0004-17-19361,FALSE, clueweb09-en0009-21-28283,FALSE, clueweb09-en0008-18-02582,FALSE, nr-clueweb09-en0008-20-04232,FALSE,1,0
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,3WI0P0II6681PYO3B24YE356OSLDRE,A6717SDXOR1OP,1.62687E+12,1.62688E+12,302,5.033333333,32.288,0, how to make a birdhouse, , Crafts &amp; Hobbies, clueweb09-en0009-65-08530,TRUE, clueweb09-en0004-93-26586,TRUE, clueweb09-en0009-86-16235,TRUE, clueweb09-en0002-86-09660,TRUE, nr-clueweb09-en0002-81-22217,FALSE, clueweb09-en0004-93-26590,TRUE, clueweb09-en0005-63-10207,TRUE, clueweb09-en0011-74-05794,FALSE, random-clueweb09-en0000-87-03924,FALSE, clueweb09-en0006-92-39146,TRUE, clueweb09-en0002-44-06438,TRUE, clueweb09-en0002-83-11111,FALSE, nr-clueweb09-en0011-45-12470,FALSE,8,0
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,3BDCF01OG2ATKBOH2EUG5C680O2YLH,A38IPIPA3T3G4,1.62688E+12,1.62688E+12,232,3.866666667,106.706,0, atomic fission, , Science, clueweb09-en0002-51-08086,TRUE, clueweb09-en0002-51-08100,FALSE, clueweb09-enwp00-68-17589,FALSE, clueweb09-en0000-80-17654,TRUE, clueweb09-en0004-24-30924,FALSE, clueweb09-en0008-79-34071,TRUE, random-clueweb09-en0007-00-09110,FALSE, clueweb09-en0010-54-20667,FALSE, clueweb09-en0010-54-20683,FALSE, clueweb09-en0006-93-13566,FALSE, nr-clueweb09-enwp00-86-22846,FALSE, clueweb09-enwp00-70-16596,FALSE, nr-clueweb09-en0009-82-12262,FALSE,3,0
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,3KGTPGBS62162GI4I7FMNV1MY052U3,A2WPHVMLLEV5ZB,1.62688E+12,1.62688E+12,52,0.866666667,16.666,0, shaq, , Sports, nr-clueweb09-en0003-86-07611,FALSE, clueweb09-enwp01-83-20481,TRUE, clueweb09-enwp00-89-10460,TRUE, clueweb09-en0008-25-00424,TRUE, clueweb09-en0004-09-00903,FALSE, clueweb09-en0002-79-03262,FALSE, clueweb09-en0006-58-03759,FALSE, clueweb09-en0011-99-16442,TRUE, clueweb09-en0009-97-04674,FALSE, clueweb09-en0000-12-19765,TRUE, random-clueweb09-enwp00-42-07293,FALSE, clueweb09-en0003-21-09166,TRUE, nr-clueweb09-en0003-88-21846,FALSE,6,0
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,388U7OUMFCH7QEN9ZQG3ZWLNU3N0RJ,A2ZRL1ZWWXJ0L7,1.62688E+12,1.62688E+12,96,1.6,63.535,0, how to explain bullying to your son, , Parenting, clueweb09-en0009-92-26672,TRUE, clueweb09-en0010-87-06443,FALSE, clueweb09-en0000-14-34297,FALSE, clueweb09-en0005-63-27479,TRUE, clueweb09-en0007-58-00547,TRUE, nr-clueweb09-en0004-65-17219,FALSE, clueweb09-en0011-98-07516,TRUE, clueweb09-en0001-33-19809,FALSE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0006-50-30702,FALSE, clueweb09-en0006-75-25094,FALSE, clueweb09-en0002-79-05160,FALSE, nr-clueweb09-en0010-89-33882,FALSE,4,0
344M16OZLMVIFMCHOOS0NHMT4E5EN5,3ZWFC4W1UZNYNI2Z28ZO238R050RF2,A6717SDXOR1OP,1.62687E+12,1.62687E+12,74,1.233333333,29.236,0, how to do a cosmopolitan, , Food &amp; Drink, clueweb09-en0008-66-13206,FALSE, nr-clueweb09-en0006-24-12183,FALSE, clueweb09-en0002-04-09907,FALSE, clueweb09-en0002-19-09798,TRUE, clueweb09-en0002-84-19945,FALSE, clueweb09-en0009-10-36300,FALSE, clueweb09-en0003-58-04046,FALSE, clueweb09-en0005-62-36252,FALSE, random-clueweb09-en0007-09-17000,FALSE, clueweb09-en0002-73-19802,FALSE, clueweb09-en0006-84-00859,FALSE, clueweb09-en0008-00-07807,FALSE, nr-clueweb09-en0011-08-12757,FALSE,1,0
344M16OZLMVIFMCHOOS0NHMT4E5EN5,3C6FJU71TV9W31BBBSMHWZ2RDFUYUA,AOTSBJGYMR4N8,1.62687E+12,1.62687E+12,70,1.166666667,38.919,0, top 200 tennis players, , Sports, clueweb09-enwp00-59-01271,TRUE, clueweb09-en0005-46-09078,FALSE, clueweb09-en0008-80-33179,FALSE, clueweb09-enwp01-97-18708,FALSE, nr-clueweb09-en0007-86-06995,FALSE, random-clueweb09-enwp02-01-03342,FALSE, clueweb09-en0006-66-07496,FALSE, clueweb09-en0005-46-09071,FALSE, clueweb09-en0001-27-23639,FALSE, clueweb09-en0001-02-26919,FALSE, clueweb09-en0010-68-32172,TRUE, clueweb09-en0009-34-29500,FALSE, nr-clueweb09-enwp00-08-08333,FALSE,2,0
344M16OZLMVIFMCHOOS0NHMT4E5EN5,3URFVVM16AYW8RLG7EO0A6BTJ9ZZU3,A38IPIPA3T3G4,1.62688E+12,1.62688E+12,147,2.45,106.765,0, Diego Maradona, , Sports, clueweb09-en0006-00-39052,FALSE, clueweb09-enwp00-41-24094,FALSE, clueweb09-en0007-45-17959,TRUE, clueweb09-enwp01-18-11562,TRUE, clueweb09-en0011-99-19271,TRUE, random-clueweb09-en0009-64-30845,FALSE, nr-clueweb09-en0006-54-01349,FALSE, clueweb09-en0006-65-28539,FALSE, clueweb09-en0005-72-28387,FALSE, clueweb09-en0002-59-24188,TRUE, clueweb09-en0008-01-17753,TRUE, clueweb09-en0003-69-24499,FALSE, nr-clueweb09-en0001-04-20940,FALSE,5,0
344M16OZLMVIFMCHOOS0NHMT4E5EN5,3R0T90IZ1XS0VG9BVVFBVT9H1J0GCN,A2WPHVMLLEV5ZB,1.62688E+12,1.62688E+12,64,1.066666667,36.466,0, ged, , Education, clueweb09-en0003-38-03748,TRUE, clueweb09-en0005-22-19904,FALSE, clueweb09-en0005-33-33889,TRUE, clueweb09-en0007-31-30218,TRUE, random-clueweb09-en0007-49-03198,FALSE, clueweb09-en0010-62-07278,TRUE, clueweb09-en0008-29-37138,TRUE, clueweb09-en0011-55-11976,TRUE, clueweb09-en0009-93-21794,TRUE, nr-clueweb09-enwp00-60-21492,TRUE, clueweb09-en0004-51-27314,FALSE, clueweb09-en0009-94-03781,TRUE, nr-clueweb09-enwp00-96-00238,TRUE,8,2
344M16OZLMVIFMCHOOS0NHMT4E5EN5,3IO1LGZLKEDWMKUS26QKHG09HEK86F,A2ZRL1ZWWXJ0L7,1.62688E+12,1.62688E+12,53,0.883333333,13.644,0, how to meditate, , Health &amp; Wellness, clueweb09-en0009-67-36960,TRUE, clueweb09-en0011-84-02598,FALSE, clueweb09-en0009-57-06714,TRUE, clueweb09-en0003-74-34738,TRUE, clueweb09-en0010-39-02817,TRUE, clueweb09-en0005-15-19829,FALSE, clueweb09-en0004-00-37526,TRUE, random-clueweb09-enwp02-01-03342,FALSE, nr-clueweb09-en0004-00-37486,FALSE, clueweb09-en0009-67-37092,TRUE, clueweb09-en0007-58-04623,TRUE, clueweb09-en0004-00-37504,TRUE, nr-clueweb09-en0010-43-38143,FALSE,8,0
30F94FBDOV0I3W5HBTCMV8M0QZETBL,3CP1TO84PYHPH1SPH67EFJ96ZJ552H,A38IPIPA3T3G4,1.62687E+12,1.62687E+12,303,5.05,52.728,0, Donald trump, , Politics, clueweb09-enwp01-38-01591,TRUE, clueweb09-en0008-24-20028,TRUE, clueweb09-en0001-79-10842,TRUE, clueweb09-en0007-67-33476,TRUE, clueweb09-en0008-42-06062,TRUE, clueweb09-enwp00-76-01832,TRUE, nr-clueweb09-en0011-48-08287,FALSE, clueweb09-en0004-87-28019,TRUE, clueweb09-en0002-82-00352,FALSE, clueweb09-en0005-99-17871,TRUE, clueweb09-en0002-92-08355,FALSE, random-clueweb09-en0007-49-03198,FALSE, nr-clueweb09-en0000-91-24128,FALSE,8,0
30F94FBDOV0I3W5HBTCMV8M0QZETBL,37C0GNLMHKJ83FQJJE1038EAS58D6H,AOTSBJGYMR4N8,1.62688E+12,1.62688E+12,93,1.55,32.949,0, green tea benefits, , Health &amp; Wellness, clueweb09-en0001-77-27371,TRUE, clueweb09-en0009-08-27337,TRUE, clueweb09-en0000-89-04806,TRUE, clueweb09-en0007-15-03942,TRUE, clueweb09-en0011-91-00384,FALSE, clueweb09-en0005-33-34732,FALSE, random-clueweb09-en0009-06-35915,FALSE, clueweb09-en0011-91-00381,FALSE, clueweb09-en0007-45-22264,TRUE, clueweb09-en0011-06-13137,TRUE, nr-clueweb09-en0011-16-18025,FALSE, clueweb09-en0008-26-24853,TRUE, nr-clueweb09-en0011-16-17864,FALSE,7,0
30F94FBDOV0I3W5HBTCMV8M0QZETBL,34X6J5FLPYEEGJ9V8J19CBQEXQHQJ5,A2WPHVMLLEV5ZB,1.62688E+12,1.62688E+12,46,0.766666667,8.362,0, burgers, , Food &amp; Drink, clueweb09-en0000-67-06385,TRUE, clueweb09-en0000-08-13489,TRUE, clueweb09-en0009-90-33084,FALSE, clueweb09-en0011-95-02624,FALSE, clueweb09-en0001-25-29108,TRUE, clueweb09-enwp01-05-02050,TRUE, clueweb09-enwp00-34-17334,FALSE, clueweb09-en0000-67-07893,TRUE, clueweb09-en0006-02-02086,TRUE, nr-clueweb09-en0001-69-26724,TRUE, random-clueweb09-en0005-94-21396,FALSE, clueweb09-en0005-83-21359,TRUE, nr-clueweb09-en0009-05-06516,TRUE,7,2
30F94FBDOV0I3W5HBTCMV8M0QZETBL,30BUDKLTXIBHCH45AQ2FHKIVWM6E53,A2ZRL1ZWWXJ0L7,1.62688E+12,1.62688E+12,69,1.15,33.403,0, cruises in Miami, , Travel, nr-clueweb09-en0010-03-11699,FALSE, clueweb09-en0004-66-02098,TRUE, clueweb09-en0005-13-04463,FALSE, clueweb09-en0011-88-12097,TRUE, clueweb09-en0010-54-23460,TRUE, clueweb09-en0002-52-05049,FALSE, clueweb09-en0009-80-13318,TRUE, clueweb09-en0001-46-19297,TRUE, random-clueweb09-en0008-31-37861,FALSE, clueweb09-en0009-21-33910,FALSE, clueweb09-en0002-52-05051,FALSE, clueweb09-en0004-43-32968,FALSE, nr-clueweb09-en0007-65-11937,FALSE,5,0
30F94FBDOV0I3W5HBTCMV8M0QZETBL,3JWH6J9I9XTNV3YR4ZWBATCWKA0NB9,A1GTE149CRA7J6,1.62688E+12,1.62688E+12,68,1.133333333,24.715,0, must get home utensils, , Home, clueweb09-en0000-32-27628,FALSE, nr-clueweb09-en0010-99-08553,FALSE, clueweb09-en0006-03-28501,FALSE, clueweb09-en0001-69-00143,FALSE, clueweb09-en0011-92-31762,FALSE, clueweb09-en0007-70-27422,FALSE, clueweb09-en0007-71-24555,FALSE, random-clueweb09-en0003-07-27095,FALSE, clueweb09-en0004-50-08368,TRUE, clueweb09-en0005-78-14347,FALSE, clueweb09-en0008-97-22573,TRUE, clueweb09-en0003-60-22234,TRUE, nr-clueweb09-en0011-53-36009,TRUE,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.2666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
