HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Category,FilteredDocs,doc1id,doc1selected,doc1score,doc2id,doc2selected,doc2score,doc3id,doc3selected,doc3score,doc4id,doc4selected,doc4score,doc5id,doc5selected,doc5score,doc6id,doc6selected,doc6score,doc7id,doc7selected,doc7score,doc8id,doc8selected,doc8score,doc9id,doc9selected,doc9score,doc10id,doc10selected,doc10score,doc11id,doc11selected,doc11score,doc12id,doc12selected,doc12score,doc13id,doc13selected,doc13score,Num Relevant Selected,Num NR Selected
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3VFJCI1K44F41IYUDS56KO864LPRG1,A1YSYI926BBOHW,2023-03-28T17:50:24,TUESDAY,1680040224000,1680040275000,51.0,0.85,25.925,0.0," how many calories do people need a day"," Food &amp; Drink"," "," clueweb22-en0020-26-12337",true,-1.2431640625 - 11.338175," clueweb22-en0005-43-03828",false,-1.3837890625 - 11.435505," clueweb22-en0005-69-19015",true,-1.3837890625 - 11.392544," clueweb22-en0019-05-03491",true,-1.2431640625 - 11.359912," clueweb22-en0029-49-17514",true,-1.2431640625 - 11.37695," random-clueweb09-en0008-13-05976",false,-2 - -2," nr-clueweb22-en0022-13-05814",false,-1 - -1," clueweb22-en0004-25-17556",false,-1.2431640625 - 11.2992115," clueweb22-en0012-57-18000",false,-1.3837890625 - 11.463389," clueweb22-en0012-42-07686",false,-1.3837890625 - 11.385586," clueweb22-en0038-72-01059",true,-1.3837890625 - 11.505711," nr-clueweb22-en0010-26-12949",false,-1 - -1," clueweb22-en0006-99-14901",false,-1.3837890625 - 11.532423,5,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3YDGXNSEO4AI7XQEJIX5KIGYOOT48G,A2H1RXUC8XNNIW,2023-03-28T17:48:22,TUESDAY,1680040102000,1680040524000,422.0,7.033333333333333,25.564,0.0," What is the best stocks to by in 2022"," Economy &amp; Finance"," "," clueweb22-en0028-96-07021",false,-2.107421875 - 8.912461," nr-clueweb22-en0019-43-06029",false,-1 - -1," clueweb22-en0021-44-15621",true,-1.7001953125 - 8.980867," clueweb22-en0010-10-13062",true,-1.8740234375 - 8.866222," clueweb22-en0016-83-16742",false,-1.8046875 - 8.917339," clueweb22-en0021-78-03774",true,-2.201171875 - 8.902586," clueweb22-en0012-76-00561",false,-2.201171875 - 9.10351," clueweb22-en0004-73-02587",true,-1.8740234375 - 8.923387," clueweb22-en0020-41-20081",true,-1.8740234375 - 9.003849," clueweb22-en0009-57-19633",true,-1.8740234375 - 8.879832," clueweb22-en0030-90-12431",true,-1.8740234375 - 8.905762," nr-clueweb22-en0031-67-10135",false,-1 - -1," random-clueweb09-enwp03-08-12100",false,-2 - -2,7,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,31UV0MXWNVSTSM6R69S62ZGQRGTI57,A1FNNL4YJGBU8U,2023-03-28T17:54:05,TUESDAY,1680040445000,1680040558000,113.0,1.8833333333333333,90.684,0.0," Fall out boy new album"," Entertainment"," "," clueweb22-en0002-42-01667",false,-2.513671875 - 11.765259," nr-clueweb22-en0020-32-19719",false,-1 - -1," clueweb22-en0043-62-08890",false,-2.62890625 - 11.856789," nr-clueweb22-en0046-04-07531",false,-1 - -1," clueweb22-en0010-61-03863",false,-2.62890625 - 11.714982," clueweb22-en0023-99-09081",false,-2.04296875 - 11.914796," clueweb22-en0036-06-13148",false,-2.73828125 - 11.686274," clueweb22-en0037-62-01924",false,-2.04296875 - 11.835558," clueweb22-en0025-28-03323",false,-2.62890625 - 11.540336," clueweb22-en0024-56-19070",false,-2.427734375 - 11.656726," random-clueweb09-en0008-25-06683",false,-2 - -2," clueweb22-en0012-94-13914",false,-2.73828125 - 12.165385," clueweb22-en0004-56-16468",false,-2.974609375 - 11.96785,0,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3H7XDTSHKH799EFGCMFC7NGNW05GWU,A2615YW1YERQBO,2023-03-28T17:57:55,TUESDAY,1680040675000,1680040769000,94.0,1.5666666666666667,49.599,0.0," fresh produce"," Shopping"," "," nr-clueweb22-en0010-47-07669",false,-1 - -1," clueweb22-en0002-99-04208",false,-3.373046875 - 5.9042997," clueweb22-en0019-50-12803",false,-3.373046875 - 5.84542," clueweb22-en0006-77-16957",false,-2.82421875 - 5.8998537," clueweb22-en0028-40-06195",false,-2.82421875 - 5.8637753," clueweb22-en0024-07-17844",false,-3.373046875 - 5.8618393," nr-clueweb22-en0024-04-03548",false,-1 - -1," clueweb22-en0021-23-10281",false,-3.373046875 - 5.826763," clueweb22-en0007-47-10185",false,-1.6728515625 - 5.8755655," clueweb22-en0014-52-10592",true,-3.373046875 - 5.856977," clueweb22-en0036-19-08990",false,-3.373046875 - 5.853139," clueweb22-en0046-29-12598",false,-1.810546875 - 5.894061," random-clueweb09-en0008-25-06683",false,-2 - -2,1,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3VJ40NV2QN359ASK50N9PCIQJSDOTY,A2CFI1X8OKYIL2,2023-03-28T17:48:20,TUESDAY,1680040100000,1680041068000,968.0,16.133333333333333,76.84,0.0," The air in my house is too dry"," Solve a problem"," "," clueweb22-en0004-70-15604",false,-1.96875 - 10.728112," random-clueweb09-en0002-63-12795",false,-2 - -2," clueweb22-en0022-26-15360",true,-2.447265625 - 10.563128," clueweb22-en0012-89-15405",true,-2.728515625 - 10.4059515," clueweb22-en0004-11-09463",true,-2.091796875 - 10.457287," clueweb22-en0027-10-08274",false,-2.728515625 - 10.492988," nr-clueweb22-en0000-15-11599",false,-1 - -1," clueweb22-en0009-15-16234",false,-2.091796875 - 10.421211," clueweb22-en0042-84-01210",true,-2.09765625 - 10.64376," nr-clueweb22-en0010-45-12303",false,-1 - -1," clueweb22-en0014-87-04804",false,-2.728515625 - 10.509127," clueweb22-en0023-24-02227",false,-2.091796875 - 10.648363," clueweb22-en0046-42-17129",false,-2.09765625 - 10.59719,4,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3X0H8UUIT64CZJO77M9TW1ZQKBZSWQ,A2VO8C41JJIQY9,2023-03-28T18:02:14,TUESDAY,1680040934000,1680041145000,211.0,3.5166666666666666,47.516,0.0," What kind of educational toys should be given to children of age 38"," Parenting"," "," random-clueweb09-en0004-13-04016",false,-2 - -2," nr-clueweb22-en0014-80-01073",false,-1 - -1," clueweb22-en0044-25-04011",false,-1.7060546875 - 15.378135," clueweb22-en0033-55-11930",false,-1.6572265625 - 15.194633," nr-clueweb22-en0000-80-19826",false,-1 - -1," clueweb22-en0013-59-04002",true,-1.8662109375 - 16.137943," clueweb22-en0038-73-12316",true,-1.525390625 - 14.978242," clueweb22-en0012-69-01901",false,-1.80078125 - 14.946381," clueweb22-en0031-77-00465",false,-2.169921875 - 15.263042," clueweb22-en0017-00-18691",true,-2.0859375 - 15.312785," clueweb22-en0006-69-15930",false,-1.7060546875 - 14.881356," clueweb22-en0043-70-06047",true,-1.796875 - 14.919748," clueweb22-en0025-82-16873",false,-1.8896484375 - 15.318265,4,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,33NF62TLXOIS5GB0VEHCGPE81LEJK6,A2LMQ4497NMK3S,2023-03-28T18:06:27,TUESDAY,1680041187000,1680041576000,389.0,6.483333333333333,31.926,0.0," When did the Roman Empire fall"," History"," "," clueweb22-en0036-83-05605",false,-2.138671875 - 14.136876," clueweb22-en0006-17-14714",true,-2.138671875 - 14.340449," clueweb22-en0024-79-04051",false,-2.138671875 - 14.087561," nr-clueweb22-en0044-21-13036",false,-1 - -1," clueweb22-en0013-90-00010",false,-2.138671875 - 14.161832," clueweb22-en0000-53-14953",false,-1.9443359375 - 14.2205925," clueweb22-en0009-97-04305",true,-2.138671875 - 14.0714445," clueweb22-en0031-56-11027",true,-2.138671875 - 14.260233," clueweb22-en0015-34-17228",true,-2.138671875 - 14.044583," nr-clueweb22-en0019-05-01223",false,-1 - -1," random-clueweb09-en0011-47-15958",false,-2 - -2," clueweb22-en0002-21-05195",false,-2.138671875 - 14.21551," clueweb22-en0021-00-08928",false,-1.962890625 - 14.119353,4,0
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3IX2EGZR7GZESKOVLYQ9H10MWDAJR1,A16J2CW30USNJI,2023-03-28T18:27:37,TUESDAY,1680042457000,1680042568000,111.0,1.85,37.272,0.0," best games ps3"," Any"," "," clueweb22-en0014-74-15547",false,-2.189453125 - 10.489083," clueweb22-en0026-38-12400",false,-2.42578125 - 10.613206," clueweb22-en0009-32-03565",false,-2.189453125 - 10.5251665," clueweb22-en0025-52-12835",false,-2.42578125 - 10.490092," nr-clueweb22-en0009-68-07646",false,-1 - -1," clueweb22-en0040-13-03876",false,-2.091796875 - 10.644192," random-clueweb09-enwp02-01-03342",false,-2 - -2," clueweb22-en0032-11-05065",false,-2.091796875 - 10.594983," clueweb22-en0005-69-03150",false,-1.986328125 - 10.671542," clueweb22-en0004-17-01300",false,-2.091796875 - 10.569492," clueweb22-en0044-10-03914",false,-2.091796875 - 10.673317," clueweb22-en0024-99-10431",false,-2.189453125 - 10.502649," nr-clueweb22-en0028-58-02941",true,-1 - -1,0,1
3DWNFENNF7B44UO3KKOVLOTM19C4JK,3LPW2N6LKYIY1D1R0QHKL241LBIU5T,A2IFHU3P1MF54K,2023-03-28T18:22:06,TUESDAY,1680042126000,1680042714000,588.0,9.8,446.976,0.0," What are some popular DIY doityourself crafts and hobbies that people enjoy"," Crafts &amp; Hobbies"," "," clueweb22-en0025-30-15363",false,-1.7724609375 - 17.46743," random-clueweb09-en0009-77-38942",false,-2 - -2," clueweb22-en0046-84-02199",true,-1.6328125 - 19.705946," clueweb22-en0009-45-17076",true,-1.9453125 - 17.54834," clueweb22-en0037-36-12288",false,-1.7724609375 - 18.368214," clueweb22-en0009-10-00853",false,-2.140625 - 17.604126," nr-clueweb22-en0017-85-08385",false,-1 - -1," nr-clueweb22-en0015-81-03907",false,-1 - -1," clueweb22-en0046-26-04331",false,-1.7724609375 - 17.8678," clueweb22-en0039-51-17390",false,-1.7724609375 - 17.91554," clueweb22-en0008-69-04023",false,-2.443359375 - 17.635168," clueweb22-en0039-80-16160",false,-1.7724609375 - 18.214075," clueweb22-en0027-25-02425",true,-2.142578125 - 18.218447,3,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,32N49TQG3LYVKY280CI6PZM6RWPAV1,A2CFI1X8OKYIL2,2023-03-28T17:47:22,TUESDAY,1680040042000,1680040236000,194.0,3.2333333333333334,18.933,0.0," Homemade macaroni and cheese recipe"," Food &amp; Drink"," "," clueweb22-en0018-58-09775",true,-2.5546875 - 19.095985," clueweb22-en0023-34-13951",true,-2.095703125 - 18.926508," clueweb22-en0038-03-09954",true,-1.9462890625 - 19.239485," random-clueweb09-en0007-49-03198",false,-2 - -2," clueweb22-en0008-55-06379",true,-1.9462890625 - 19.56199," clueweb22-en0041-64-06619",true,-1.515625 - 18.978827," clueweb22-en0030-69-05819",true,-1.923828125 - 19.009373," clueweb22-en0004-84-12243",false,-1.55078125 - 19.11226," clueweb22-en0003-38-06358",true,-2.5546875 - 19.242317," nr-clueweb22-en0017-97-18804",false,-1 - -1," nr-clueweb22-en0012-79-09425",false,-1 - -1," clueweb22-en0039-61-06075",true,-1.798828125 - 19.087463," clueweb22-en0041-52-03314",true,-1.515625 - 18.917547,9,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3WRFBPLXRF4IS8UEP6H5SAENZJUN30,A1E77HZO63E334,2023-03-28T17:45:19,TUESDAY,1680039919000,1680040394000,475.0,7.916666666666667,15.213,0.0," How many religions are there in the world"," Spirituality"," "," clueweb22-en0006-20-09674",false,-1.638671875 - 11.149175," nr-clueweb22-en0006-49-11249",false,-1 - -1," clueweb22-en0004-48-01842",true,-2.525390625 - 10.753193," random-clueweb09-en0009-64-30845",false,-2 - -2," clueweb22-en0037-71-08577",false,-2.068359375 - 10.775926," clueweb22-en0015-28-18546",true,-1.638671875 - 10.694378," clueweb22-en0040-65-19841",false,-1.689453125 - 10.917546," nr-clueweb22-en0010-26-12949",false,-1 - -1," clueweb22-en0017-69-12230",false,-1.638671875 - 10.988135," clueweb22-en0030-61-18459",false,-3.171875 - 10.682747," clueweb22-en0011-95-14384",true,-1.638671875 - 10.866157," clueweb22-en0003-23-08358",true,-1.638671875 - 10.991559," clueweb22-en0041-14-12929",true,-1.638671875 - 10.772729,5,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,37KGEN7NJ86P2IBE3JR492MJ4UOPPB,A1YSYI926BBOHW,2023-03-28T17:50:43,TUESDAY,1680040243000,1680040570000,327.0,5.45,14.317,0.0," how many years of school are needed to become a doctor"," Education"," "," random-clueweb09-en0006-75-34429",false,-2 - -2," clueweb22-en0016-34-17820",false,-1.875 - 13.277555," clueweb22-en0016-20-09482",false,-2.03125 - 12.14363," nr-clueweb22-en0010-26-12949",false,-1 - -1," nr-clueweb22-en0014-56-06924",false,-1 - -1," clueweb22-en0007-69-18012",false,-1.333984375 - 12.127914," clueweb22-en0017-77-14675",false,-1.2490234375 - 12.140834," clueweb22-en0006-71-02188",false,-1.875 - 12.224447," clueweb22-en0028-20-15976",true,-1.333984375 - 12.108938," clueweb22-en0010-11-14814",true,-2.25 - 12.183501," clueweb22-en0013-87-12878",true,-1.333984375 - 12.126059," clueweb22-en0021-38-00305",true,-1.333984375 - 12.523212," clueweb22-en0038-58-05922",true,-1.333984375 - 12.163975,5,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3NLZY2D53U5KB9XVB4DMSQ394GAQL6,A1O57XVTTB1PNZ,2023-03-28T17:55:44,TUESDAY,1680040544000,1680040752000,208.0,3.466666666666667,61.76,0.0," How is osteoporosis in women treated"," Health &amp; Wellness"," "," clueweb22-en0040-11-07079",true,-3.625 - 12.806907," nr-clueweb22-en0002-56-09794",false,-1 - -1," clueweb22-en0031-18-15199",true,-3.625 - 12.851538," random-clueweb09-en0006-35-27399",false,-2 - -2," clueweb22-en0038-25-10104",true,-2.716796875 - 12.739385," clueweb22-en0037-76-00149",true,-3.625 - 13.221906," clueweb22-en0018-64-13590",true,-2.013671875 - 13.002953," clueweb22-en0018-89-04046",false,-2.287109375 - 12.773859," clueweb22-en0026-66-00855",true,-2.013671875 - 12.834884," clueweb22-en0032-27-15896",true,-2.73046875 - 12.997337," nr-clueweb22-en0038-04-18709",false,-1 - -1," clueweb22-en0045-57-00694",true,-2.400390625 - 12.911269," clueweb22-en0033-69-09744",false,-2.287109375 - 12.834107,8,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3FTYUGLFSZ1CKBQ5EVRVB20DZBLD50,A1FNNL4YJGBU8U,2023-03-28T17:54:09,TUESDAY,1680040449000,1680040962000,513.0,8.55,8.222,0.0," best supplements 2022"," Health &amp; Wellness"," "," clueweb22-en0029-37-07239",false,-2.080078125 - 7.3114905," clueweb22-en0036-87-17134",false,-2.109375 - 7.3880444," clueweb22-en0017-98-16396",false,-2.185546875 - 7.303852," random-clueweb09-en0008-13-05976",false,-2 - -2," nr-clueweb22-en0020-08-16445",false,-1 - -1," clueweb22-en0001-94-03323",false,-2.7890625 - 7.4211326," clueweb22-en0037-42-14697",false,-2.185546875 - 7.363737," clueweb22-en0022-17-06895",false,-2.109375 - 7.586393," clueweb22-en0043-77-12065",false,-2.212890625 - 7.351507," clueweb22-en0010-47-03831",false,-2.7890625 - 7.359858," nr-clueweb22-en0031-67-10135",false,-1 - -1," clueweb22-en0026-27-16911",false,-2.07421875 - 7.3776546," clueweb22-en0023-27-10559",false,-2.310546875 - 7.347345,0,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3483FV8BEJZL05S3MPHJ7PN9YF7620,A2LMQ4497NMK3S,2023-03-28T17:52:54,TUESDAY,1680040374000,1680041012000,638.0,10.633333333333333,323.297,0.0," What is the formula for compound interest"," Economy &amp; Finance"," "," clueweb22-en0022-97-02228",true,-1.8603515625 - 12.238549," clueweb22-en0039-99-03676",true,-2.337890625 - 12.435122," clueweb22-en0017-17-15614",true,-2.01953125 - 12.275984," clueweb22-en0022-18-06613",true,-2.267578125 - 12.297311," nr-clueweb22-en0024-20-00769",false,-1 - -1," clueweb22-en0021-13-03539",true,-2.337890625 - 12.347498," clueweb22-en0025-05-06460",true,-2.59765625 - 12.290509," random-clueweb09-en0006-35-27399",false,-2 - -2," clueweb22-en0022-22-15188",true,-1.8603515625 - 12.235334," clueweb22-en0036-69-06715",true,-1.8779296875 - 12.399032," clueweb22-en0037-78-03976",true,-2.59765625 - 12.308709," clueweb22-en0043-40-03736",true,-2.59765625 - 12.344622," nr-clueweb22-en0028-99-12715",false,-1 - -1,10,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3YHH42UU5GVWNGSWU6J7DKCRRCD0LJ,A2615YW1YERQBO,2023-03-28T18:03:03,TUESDAY,1680040983000,1680041048000,65.0,1.0833333333333333,41.873,0.0," geology North America"," Science"," "," random-clueweb09-en0009-77-38942",false,-2 - -2," clueweb22-en0030-38-16469",true,-1.466796875 - 10.771128," nr-clueweb22-en0032-18-03853",false,-1 - -1," clueweb22-en0022-78-13919",false,-1.5556640625 - 10.570239," clueweb22-en0009-17-12292",false,-0.304931640625 - 11.199547," clueweb22-en0002-74-09017",false,-1.8984375 - 10.745409," clueweb22-en0009-64-05961",false,-1.3203125 - 10.612506," clueweb22-en0036-02-06794",false,-1.3203125 - 10.555252," clueweb22-en0045-19-12646",false,-1.5556640625 - 10.732225," nr-clueweb22-en0002-67-03154",false,-1 - -1," clueweb22-en0004-27-01313",false,-1.466796875 - 10.651368," clueweb22-en0022-62-03007",false,-0.72607421875 - 10.610437," clueweb22-en0036-06-12180",true,-1.9833984375 - 11.006273,2,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3ZOTGHDK5NR4UAF5G0IJF7M4H90OSA,A2CK0OXMPOR9LE,2023-03-28T18:00:09,TUESDAY,1680040809000,1680041416000,607.0,10.116666666666667,21.742,0.0," How many times does 9 go into 99"," Solve a problem"," "," clueweb22-en0031-43-12311",false,-1.619140625 - 10.20562," clueweb22-en0025-32-03439",false,-1.619140625 - 9.381055," random-clueweb09-en0005-94-21396",false,-2 - -2," clueweb22-en0005-65-14552",false,-1.619140625 - 10.523097," clueweb22-en0043-31-08749",false,-1.619140625 - 9.490716," clueweb22-en0038-91-19785",false,-1.798828125 - 9.522398," clueweb22-en0010-64-05819",false,-1.798828125 - 10.980749," nr-clueweb22-en0016-40-01793",false,-1 - -1," clueweb22-en0006-74-07198",false,-2.345703125 - 9.681204," clueweb22-en0025-87-09100",false,-1.619140625 - 9.387432," clueweb22-en0039-06-06786",false,-1.619140625 - 11.138564," nr-clueweb22-en0010-26-12949",false,-1 - -1," clueweb22-en0031-50-12995",true,-1.619140625 - 9.388672,1,0
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3X0H8UUIT64CZJO77M9TW1ZQKBZWSU,A3UUH3632AI3ZX,2023-03-28T17:59:41,TUESDAY,1680040781000,1680041893000,1112.0,18.533333333333335,222.426,0.0," best restaurants in my area"," Food &amp; Drink"," "," clueweb22-en0041-92-04729",true,-2.37109375 - 7.704107," clueweb22-en0019-49-06152",true,-2.26171875 - 7.700865," clueweb22-en0040-95-08156",true,-1.8662109375 - 7.6814814," clueweb22-en0029-98-06638",true,-2.37109375 - 7.729948," nr-clueweb22-en0018-45-01574",true,-1 - -1," clueweb22-en0020-68-06785",true,-2.37109375 - 7.6760254," nr-clueweb22-en0031-50-10145",false,-1 - -1," clueweb22-en0021-10-14554",true,-2.37109375 - 7.635451," random-clueweb09-en0007-09-17000",false,-2 - -2," clueweb22-en0044-18-16134",true,-2.37109375 - 7.651411," clueweb22-en0038-55-00992",true,-1.8662109375 - 7.812091," clueweb22-en0011-05-17044",true,-2.37109375 - 7.638348," clueweb22-en0039-00-09102",true,-2.37109375 - 7.6294584,10,1
3JMQI2OLG3LDNGYHSTHGHZ49N69NDJ,3GA6AFUKOT4QIC83M8MSNQHRD7Q3HC,A2IFHU3P1MF54K,2023-03-28T18:24:44,TUESDAY,1680042284000,1680043408000,1124.0,18.733333333333334,84.115,0.0," What are some effective study techniques for improving memory retention"," Education"," "," nr-clueweb22-en0021-45-05672",false,-1 - -1," clueweb22-en0041-71-09544",false,-1.9248046875 - 16.332504," clueweb22-en0020-59-19246",false,-2.11328125 - 16.742216," nr-clueweb22-en0019-02-19383",false,-1 - -1," clueweb22-en0030-24-14618",true,-1.6806640625 - 16.216007," clueweb22-en0029-44-05106",false,-2.11328125 - 16.82292," clueweb22-en0007-06-07821",true,-2.17578125 - 16.778471," clueweb22-en0013-54-18671",false,-2.033203125 - 17.294498," random-clueweb09-en0005-85-21121",false,-2 - -2," clueweb22-en0015-62-19963",false,-1.6806640625 - 17.07345," clueweb22-en0042-96-07005",false,-1.9541015625 - 16.270111," clueweb22-en0010-33-07525",false,-1.9541015625 - 16.21788," clueweb22-en0041-38-19786",true,-1.6806640625 - 16.329191,3,0
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3DZQRBDBSQVF8LMJX2YRR4OTMI2S3H,A1E77HZO63E334,2023-03-28T17:45:14,TUESDAY,1680039914000,1680040210000,296.0,4.933333333333334,5.258,0.0," Austin kearns"," Any"," "," clueweb22-en0016-22-04401",true,-1.3466796875 - 11.519822," clueweb22-en0003-50-03503",true,-1.7177734375 - 9.861866," clueweb22-en0027-24-00526",false,-2.794921875 - 9.759601," clueweb22-en0004-13-17091",false,-1.9208984375 - 9.824107," clueweb22-en0040-20-06932",false,-1.384765625 - 10.958951," nr-clueweb22-en0040-43-08925",false,-1 - -1," nr-clueweb22-en0019-48-01815",false,-1 - -1," clueweb22-en0003-64-10625",true,-1.3466796875 - 11.666941," clueweb22-en0045-22-14603",false,-1.296875 - 9.818034," random-clueweb09-en0004-13-04016",false,-2 - -2," clueweb22-en0007-85-19221",false,-1.865234375 - 9.790659," clueweb22-en0018-09-13395",false,-1.0908203125 - 10.713782," clueweb22-en0020-68-03371",false,-1.384765625 - 10.536046,3,0
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3H7Z272LXCNZBXWGBRYXSLDZZKNPLD,A1YSYI926BBOHW,2023-03-28T17:50:31,TUESDAY,1680040231000,1680040299000,68.0,1.1333333333333333,55.504,0.0," what is the highest rated law school in the USA"," Education"," "," clueweb22-en0005-04-13440",false,-1.390625 - 11.101657," clueweb22-en0028-91-06668",false,-1.783203125 - 11.735389," clueweb22-en0044-80-06681",false,-1.587890625 - 10.965419," clueweb22-en0004-36-11649",false,-1.783203125 - 10.942522," clueweb22-en0045-10-05946",false,-1.6796875 - 11.712992," random-clueweb09-enwp02-01-03342",false,-2 - -2," clueweb22-en0002-72-12954",false,-2.005859375 - 11.252737," clueweb22-en0025-63-11518",false,-1.587890625 - 11.426494," clueweb22-en0023-68-11933",false,-1.587890625 - 11.4075575," clueweb22-en0015-50-02361",false,-1.783203125 - 11.034411," clueweb22-en0037-36-01513",false,-1.240234375 - 11.114325," nr-clueweb22-en0030-38-09102",false,-1 - -1," nr-clueweb22-en0026-46-10704",false,-1 - -1,0,0
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3X0H8UUIT64CZJO77M9TW1ZQKBYWST,A2H1RXUC8XNNIW,2023-03-28T17:48:17,TUESDAY,1680040097000,1680040373000,276.0,4.6,16.872,0.0," How can i fix my TV"," Solve a problem"," "," random-clueweb09-en0002-82-08074",false,-2 - -2," clueweb22-en0003-98-09371",false,-2.619140625 - 9.315423," nr-clueweb22-en0025-26-14057",false,-1 - -1," clueweb22-en0044-26-07309",true,-2.1171875 - 9.298512," clueweb22-en0037-12-07088",true,-2.861328125 - 9.478606," nr-clueweb22-en0002-11-06134",false,-1 - -1," clueweb22-en0004-54-09578",true,-2.92578125 - 9.355635," clueweb22-en0004-46-05118",true,-2.1171875 - 9.382632," clueweb22-en0000-32-20290",true,-2.1171875 - 9.38216," clueweb22-en0003-86-03658",true,-2.1171875 - 9.3418455," clueweb22-en0009-13-12008",false,-2.9453125 - 9.36769," clueweb22-en0036-14-07395",false,-2.1171875 - 9.302652," clueweb22-en0011-02-01484",false,-2.619140625 - 9.421851,6,0
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3VD82FOHKV4ONTQ9JESJ02IMV6ECO4,A2VO8C41JJIQY9,2023-03-28T17:51:54,TUESDAY,1680040314000,1680040386000,72.0,1.2,35.813,0.0," What movies is Clint Eastwood known for"," Entertainment"," "," clueweb22-en0037-24-03630",true,-2.45703125 - 18.349855," clueweb22-en0012-06-00436",false,-2.095703125 - 17.924831," clueweb22-en0002-38-13114",false,-1.4990234375 - 17.883955," nr-clueweb22-en0017-14-12204",false,-1 - -1," clueweb22-en0036-82-05987",false,-2.345703125 - 17.911905," clueweb22-en0033-13-12450",false,-2.095703125 - 18.220469," random-clueweb09-en0007-49-03198",false,-2 - -2," clueweb22-en0023-25-13993",true,-1.7060546875 - 17.887041," clueweb22-en0000-37-10495",false,-2.251953125 - 18.255194," nr-clueweb22-en0017-19-11477",false,-1 - -1," clueweb22-en0039-23-19049",true,-1.94140625 - 17.816294," clueweb22-en0005-90-05132",false,-2.45703125 - 18.013483," clueweb22-en0014-63-13022",false,-2.322265625 - 17.810295,3,0
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3V5Q80FXI27M3M5L3NJL0MBPOO523Q,A32W24TWSWXW,2023-03-28T17:50:11,TUESDAY,1680040211000,1680040388000,177.0,2.95,60.938,0.0," How many seats did the Republicans gain in the House in November 2022"," Politics"," "," clueweb22-en0028-67-12136",true,-2.384765625 - 18.767967," clueweb22-en0000-98-11133",false,-2.08203125 - 18.70008," clueweb22-en0000-08-17771",false,-2.08203125 - 18.686466," nr-clueweb22-en0010-26-12949",false,-1 - -1," clueweb22-en0010-43-01189",false,-2.08203125 - 19.280735," random-clueweb09-en0000-21-15033",false,-2 - -2," clueweb22-en0024-19-17296",false,-2.08203125 - 19.205153," nr-clueweb22-en0010-24-04720",false,-1 - -1," clueweb22-en0043-08-14371",false,-3.33984375 - 18.714565," clueweb22-en0000-23-10710",false,-2.865234375 - 19.197443," clueweb22-en0028-67-02282",false,-2.3046875 - 19.220882," clueweb22-en0002-51-13663",false,-2.486328125 - 19.1322," clueweb22-en0000-56-06833",false,-2.08203125 - 19.201664,1,0
3ZLW647WBPBJG27RDLDKC2FZLYU23A,3N1FSUEFLAGUOSM50Q8L6AUZZFQD4V,A1FNNL4YJGBU8U,2023-03-28T17:54:06,TUESDAY,1680040446000,1680040764000,318.0,5.3,252.403,0.0," Will DMT open your third eye"," Spirituality"," "," nr-clueweb22-en0026-25-12164",false,-1 - -1," clueweb22-en0009-57-09960",true,-2.701171875 - 13.666307," clueweb22-en0017-67-04384",true,-2.9296875 - 13.18204," random-clueweb09-en0004-13-04016",false,-2 - -2," nr-clueweb22-en0024-01-16135",false,-1 - -1," clueweb22-en0020-61-04416",false,-2.9296875 - 13.244552," clueweb22-en0000-99-14955",true,-2.9296875 - 13.415037," clueweb22-en0016-60-09266",true,-3.33984375 - 13.584552," clueweb22-en0013-99-07487",true,-2.953125 - 14.631819," clueweb22-en0041-72-10487",false,-2.537109375 - 14.010901," clueweb22-en0002-09-04389",false,-2.9296875 - 13.31393," clueweb22-en0039-70-13497",false,-2.564453125 - 13.456112," clueweb22-en0006-69-09712",true,-2.9296875 - 13.359053,6,0
