queryNum,subQueryNum,query,text1,document1,score1,text2,document2,score2,text3,document3,score3,text4,document4,score4,text5,document5,score5
59_2,2," Which weekend sports have the most injuries?<br/><span>What are the most common types of injuries? </span>"," Knee injury facts. The knee is one of the most common body parts to be injured. Types of knee injuries include sprains, strains, bursitis, dislocations, fractures, meniscus tears, and overuse injuries.",MARCO_922582,3,
59_3,3," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/><span>What is the ACL?</span>"," Topic Overview. An anterior cruciate ligament, or ACL, injury is a tear in one of the knee ligaments that joins the upper leg bone with the lower leg bone. The ACL keeps the knee stable.Injuries range from mild, such as a small tear, to severe, such as when the ligament tears completely or when the ligament and part of the bone separate from the rest of the bone.Without treatment, the injured ACL is less able to control knee movement, and the bones are more likely to rub against each other.he ACL keeps the knee stable. Injuries range from mild, such as a small tear, to severe, such as when the ligament tears completely or when the ligament and part of the bone separate from the rest of the bone.",MARCO_1091896,4," ACL Injury. The anterior cruciate ligament (ACL) works together with the other ligaments in the knee to connect the femur to the tibia and support the knee joint. A tear in the ACL is one of the most common knee injuries, causing the joint to become unstable and slide forward too much.",MARCO_1172587,4," An access control list (ACL), with respect to a computer file system, is a list of permissions attached to an object.",MARCO_1264490,0," One of the most common knee injuries is an anterior cruciate ligament sprain or tear. Athletes who participate in high demand sports like soccer, football, and basketball are more likely to injure their anterior cruciate ligaments.he ligament has been split into two pieces, and the knee joint is unstable. Partial tears of the anterior cruciate ligament are rare; most ACL injuries are complete or near complete tears.",MARCO_1305743,3," These injuries are common in soccer players, football players, basketball players, skiers, gymnasts, and other athletes. There are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee.2  It connects the thigh bone to the shin bone in the knee. 3  ACL injuries are a common cause of disability in the knee.here are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee. 2  It connects the thigh bone to the shin bone in the knee.",MARCO_1318200,4
59_3,3," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/><span>What is the ACL?</span>"," If the ACL is torn, the examiner will feel increased forward (upward or anterior) movement of the tibia in relation to the femur (especially when compared to the normal leg) and a soft, mushy endpoint (because the ACL is torn) when this movement ends. Another test for ACL injury is the pivot shift test.",MARCO_1830099,2," In anatomy, a ligament is the fibrous connective tissue that connects bones to other bones and is also known as articular ligament, articular larua, fibrous ligament, or true ligament.Ligament can also refer to: 1  Peritoneal ligament: a fold of peritoneum or other membranes.ne of the most often torn ligaments in the body is the anterior cruciate ligament (ACL). The ACL is one of the ligaments crucial to knee stability and is therefore necessary for human mobility. Because of its importance in mobility, it is necessary for the ACL to be repaired promptly with good quality substitutes.",MARCO_2188389,4," Paying for ACL Yourself. If you dont have insurance and will be paying for your ACL surgery, do a little research. The cost of ACL surgery varies across the country and from facility to facility. The average cost of ACL surgery in 2010 was about $5,000 to $6,000.But this cost did not include the surgeons fees or the anesthesiologists fees. The total cost of ACL surgery can be as high as $11,500.he average cost of ACL surgery in 2010 was about $5,000 to $6,000. But this cost did not include the surgeons fees or the anesthesiologists fees. The total cost of ACL surgery can be as high as $11,500.",MARCO_2337647,0," A successful return to sports after ACL surgery is your number one goal. There are many variables that go into determining when you should try to return to sports after ACL surgery. The risks of returning to the playing field too early after ACL surgery include suffering a re-tear of your new ACL. A successful return to sports after ACL surgery requires a team approach. It involves you, your surgeon, your athletic trainer and your physical therapist. We have very strict criteria for when an athlete can return to sports after ACL surgery. If you attempt to return to sports too soon you have a very significant risk of tearing your new ACL. Related reading  Physical Therapy and ACL Injuries; Can I return to sports after ACL surgery? Risks of reinjury after ACL surgery",MARCO_2516550,0," Surgery is not always necessary. The ACL (anterior cruciate ligament), located in the center of the knee, is the most commonly injured ligament in the knee. ACL injuries are most common in people who play sports and women in sports are much more likely than men to tear this ligament.",MARCO_3082430,3
59_3,3," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/><span>What is the ACL?</span>"," The cartilage in the knee gradually wears away, causing pain and swelling. Injuries to ligaments and tendons also cause knee problems. A common injury is to the anterior cruciate ligament (ACL). You usually injure your ACL by a sudden twisting motion. ACL and other knee injuries are common sports injuries. Treatment of knee problems depends on the cause.",MARCO_3433683,3," What is the ACL? The ACL, or the Anterior Cruciate Ligament, is one of four main ligaments around the knee that connect the femur (thigh bone) to the tibia (shin bone). The ACL prevents the tibia from sliding forward on the femur, and provides stability to the knee with twisting or pivoting activities, such as playing basketball and soccer.",MARCO_3717892,4," ACL Tears - How to Treat a Torn Anterior Cruciate Ligament. 1  Causes and symptoms of ACL tears: While ACL tears are common in sports, they happen most often without contact. 2  How it is decided to have ACL surgery: Pros and cons of having ACL surgery.",MARCO_3717899,2," People Also Viewed. 1  Acl reconstruction. 2  Revision acl reconstruction surgery. 3  Knee swelling after acl reconstruction. 4  Acl reconstruction surgery hamstring graft. 5  Acl reconstruction pain behind knee. 6  Swollen knee after acl surgery. 7  Average recovery time for acl reconstruction surgery. 8  Pain in knee after acl surgery.",MARCO_3848483,1," The anterior cruciate ligament (ACL) is one of four major. ligaments that stabilizes the knee joint. A ligament is a tough. band of fibrous tissue, similar to a rope, which connects the. bones together at a joint.",MARCO_4313136,4
59_3,3," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/><span>What is the ACL?</span>"," Tools & Resources. Torn ACL May Heal Without Surgery. July 21, 2010 -- Many patients with a torn ACL -- the ligament that stabilizes the knee -- may avoid surgery by delaying the operation and first giving physical therapy a try. One of the most feared sports and work injuries is a torn anterior cruciate ligament or ACL.",MARCO_4607070,3," How to Prevent and Treat ACL Injuries. Mention an anterior cruciate ligament (ACL) injury to any professional athlete, and he or she is likely to shudder.Athletes with such injuries often spend months on the bench and in the physical therapy room.ow to Prevent and Treat ACL Injuries. Mention an anterior cruciate ligament (ACL) injury to any professional athlete, and he or she is likely to shudder.",MARCO_4869323,1," Access control list. An access control list (ACL), with respect to a computer file system, is a list of permissions attached to an object. An ACL specifies which users or system processes are granted access to objects, as well as what operations are allowed on given objects. Each entry in a typical ACL specifies a subject and an operation.",MARCO_492667,0," In this Article. The posterior cruciate ligament (PCL) is a ligament within the knee. Ligaments are tough bands of tissue that connect bones. The PCL -- similar to the anterior cruciate ligament (ACL) -- connects the thigh bone (femur) to your shin bone (tibia). Although it is larger and stronger than the ACL, the PCL can be torn.",MARCO_5191900,2," 1 Acl Numbers And What They Mean.  Acl numbers and what they mean. I've just gotten a clear copy of all my hospital discharge papers and while reading through them I found my Acl number, (7.5). I have NO clue what this means but they put me on metformin 500 mg twice daily and told me to watch my BG levels.",MARCO_5640771,0
59_3,3," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/><span>What is the ACL?</span>"," July 21, 2010 -- Many patients with a torn ACL -- the ligament that stabilizes the knee -- may avoid surgery by delaying the operation and first giving physical therapy a try.One of the most feared sports and work injuries is a torn anterior cruciate ligament or ACL.It's the tough piece of tissue that keeps the knee from bending sideways when you plant your foot and pivot. Nobody is exactly sure of the best way to treat a torn ACL.Yet every year, at least 200,000 Americans undergo ACL reconstruction, in which the ACL is restored with tendon grafts. Most patients undergo this surgery soon after their injury.t's the tough piece of tissue that keeps the knee from bending sideways when you plant your foot and pivot. Nobody is exactly sure of the best way to treat a torn ACL. Yet every year, at least 200,000 Americans undergo ACL reconstruction, in which the ACL is restored with tendon grafts.",MARCO_599886,4," Bluetooth ACL. The ACL or Asynchronous Connectionless Communications Link is possible the most widely used form of Bluetooth link. The ACL Bluetooth link is used for carrying framed data - i.e. data submitted from an application to logical link control and adaptation protocol channel. The channel may support either unidirectional or bidirectional Bluetooth data transfer.",MARCO_618112,0," An anterior cruciate ligament (ACL) injury is a tear in the ACL ligament. ... Because ACL tears most often occur due to noncontact injuries, precautions can be taken to prevent them. ... Noncontact anterior cruciate ligament injuries: risk factors and prevention strategies.",MARCO_6775242,0," ACL Injury Symptoms: 1  Popping SoundFeeling When you injur your ACL one of the most common ACL Injury Symptoms is the sound or feeling of popping. This sound is quite literally your ACL popping like an overstretched elastic band. It is almost always followed by the injured person falling to ground.",MARCO_6845939,0," An access control list (ACL), with respect to a computer file system, is a list of permissions attached to an object.An ACL specifies which users or system processes are granted access to objects, as well as what operations are allowed on given objects.Each entry in a typical ACL specifies a subject and an operation.n the 1990s the ACL and RBAC models were extensively tested and used to administrate file permissions. A filesystem ACL is a data structure (usually a table) containing entries that specify individual user or group rights to specific system objects such as programs, processes, or files.",MARCO_7617834,0
59_3,3," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/><span>What is the ACL?</span>"," Heal Your ACL Quickly. Anterior Cruciate Ligament (ACL) injuries can be quite debilitating as the ACL is one of two major knee ligaments located inside the knee. Along with the MCL, the ACL helps to stabilize the knee joint.eal Your ACL Quickly. Anterior Cruciate Ligament (ACL) injuries can be quite debilitating as the ACL is one of two major knee ligaments located inside the knee. Along with the MCL, the ACL helps to stabilize the knee joint.",MARCO_7829447,4," The ACL is the big ligament that keeps your knee stable as you run and jump. Athletes sometimes suffer a torn ACL. It's one of the worst sports injuries. That's because unlike other torn ligaments, the ACL won't completely heal.",MARCO_8250620,4," The ACL is a strong ligament that runs diagonally through the middle of your knee. It helps to keep your knee stable, especially when you turn, or when your knee joint moves from side to side. The ACL is one of the most commonly injured ligaments.llografts are from donors. They are used if you have had ACL reconstruction in the past and it hasnt worked, or if you have injuries to several ligaments and tendons in your knee. Having this type of graft may mean you're more likely to get an infection. Allografts may also be more likely to stretch after surgery.",MARCO_8521505,4,
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," In older children and adults, forceful hyperextension may tear one of the knee ligaments, particularly the anterior cruciate ligament (ACL). If the knee injury is severe enough to cause swelling, pain or instability, see a doctor immediately. Even if the injury doesn't need surgical repair, physical therapy may be needed to help restore leg strength and stability. With.",MARCO_1001929,4," Topic Overview. An anterior cruciate ligament, or ACL, injury is a tear in one of the knee ligaments that joins the upper leg bone with the lower leg bone. The ACL keeps the knee stable.our ACL can be injured if your knee joint is bent backward, twisted, or bent side to side. The chance of injury is higher if more than one of these movements occurs at the same time. Contact (being hit by another person or object) also can cause an ACL injury. An ACL injury often occurs during sports.",MARCO_1305741,4," These injuries are common in soccer players, football players, basketball players, skiers, gymnasts, and other athletes. There are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee.2  It connects the thigh bone to the shin bone in the knee. 3  ACL injuries are a common cause of disability in the knee.here are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee. 2  It connects the thigh bone to the shin bone in the knee.",MARCO_1318200,0," Pain and Suffering Caused by Physical Injury. The most common type of injury that leads to an award of pain and suffering damages is a severe physical injury that causes physical or mental anguish for a period of time following an accident.",MARCO_1568870,0," What does it mean there is an abnormal focal region acl. 3. Read below: Chondrocalcinosis is abnormal deposits of calcium typically at the meniscus. The medial collateral ligaments (mcl) fibers are on the inside part of the knee. An abnormal focal region of the acl means that the acl has degenerated a bit.This can happen with age (unfortunately) or it can happen after an injury.ave I torn my lateral collateral ligament in my knee. 7. No, but often: The lateral (fibular) collateral ligament is uncommonly injured, but if it is injured in the setting of other ligament injuries (acl, pcl), it needs to be reconstructed to help prevent the other ligament surgeries from stretching out over time.",MARCO_174509,1
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," There are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee. 2  It connects the thigh bone to the shin bone in the knee.3  ACL injuries are a common cause of disability in the knee.here are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee. 2  It connects the thigh bone to the shin bone in the knee.",MARCO_1838337,0," July 21, 2010 -- Many patients with a torn ACL -- the ligament that stabilizes the knee -- may avoid surgery by delaying the operation and first giving physical therapy a try.One of the most feared sports and work injuries is a torn anterior cruciate ligament or ACL.It's the tough piece of tissue that keeps the knee from bending sideways when you plant your foot and pivot. Nobody is exactly sure of the best way to treat a torn ACL.Yet every year, at least 200,000 Americans undergo ACL reconstruction, in which the ACL is restored with tendon grafts. Most patients undergo this surgery soon after their injury.ne group underwent ACL reconstruction within 10 weeks of injury. But the other group delayed ACL reconstruction until it became obvious they needed it -- or until they healed. Two years later, both groups had good results. Neither treatment strategy was better than the other.",MARCO_2240385,4," So that is not what we mean by the term complete or incomplete injury.. An incomplete injury is a definition that we use to try to describe the nature of someone's condition at the time that an evaluation is being done.ranscript. When you use the term incomplete injury, a common myth or belief in the public is that incomplete injury means that the spinal cord has not been completely cut.",MARCO_2383916,0," How does an ACL knee injury occur? An ACL knee injury typically occurs during cutting, twisting or pivoting activities or with hyperextension injuries. During these types of activities, the knee is sharply twisted or extended beyond its normal range. ACL surgery can generally help correct when this phenomenon has happened to the knee.",MARCO_2447416,2," Symptoms. Symptoms of a severe and sudden (acute) anterior cruciate ligament (ACL) injury include: 1  Feeling or hearing a pop in the knee at the time of injury.2  Sudden instability in the knee. 3  Pain on the outside and back of the knee. 4  Knee swelling within the first few hours of the injury. 5  Limited knee movement because of swelling andor pain.ther health problems can cause symptoms like those of an ACL injury. They include a bone break or injuries to the knee cushions (menisci) or to other ligaments in the knee. For more information on knee injuries, see: 1  Knee Problems and Injuries.",MARCO_244855,0
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," Types of ACL Injuries. ACL injuries can be classified by the amount of damage to the ligament (partial or complete disruption). Injury to the ACL is usually a complete disruption, classifying it as a Grade III complete tear. 1  Grade I Sprain-There is some stretching and micro-tearing of the ligament, but the ligament is intact and the joint remains stable.",MARCO_3326343,4," By far, the most common injuries are sprains and strains. Obviously, some sports are more dangerous than others. For example, contact sports such as football can be expected to result in a higher number of injuries than a noncontact sport such as swimming.However, all types of sports have a potential for injury, whether from the trauma of contact with other players or from overuse or misuse of a body part.he highest rates of injury occur in sports that involve contact and collisions. More severe injuries occur during individual sports and recreational activities. Most organized sports-related injuries (62 percent) occur during practice.",MARCO_3604781,0," The most common disease affecting the knee is osteoarthritis. The cartilage in the knee gradually wears away, causing pain and swelling. Injuries to ligaments and tendons also cause knee problems. A common injury is to the anterior cruciate ligament (ACL). You usually injure your ACL by a sudden twisting motion. ACL and other knee injuries are common sports injuries.",MARCO_4022768,1," An ACL tear is most often a sports-related injury. ACL tears can also occur during rough play, mover vehicle collisions, falls, and work-related injuries. About 80% of sports-related ACL tears are non-contact injuries.",MARCO_4604678,4," An anterior cruciate ligament (ACL) injury is a tear in the ACL ligament. The ACL is located in the middle of the knee joint and connects the lower leg bone to the thigh bone and prevents the leg bone from sliding too far forward at the knee, which would cause instability. Anterior Cruciate Ligament Injury.",MARCO_4920854,4
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," What is the most common type of traumatic brain injury? The most common type of traumatic brain injury is a concussion, which again is classified as a mild traumatic brain injury. Mild traumatic brain injuries often go undiagnosed and consequently the person suffering that type of injury loses out on the benefits of rehab or medical care.",MARCO_5135754,0," Rehabilitation Program. Physical Therapy. The course of rehabilitation for a PCL injury is dependent on the degree of injury and type of treatment rendered (ie, operative vs nonoperative). The key to nonoperative treatment is to control the swelling, instability, and pain.",MARCO_5191903,0," It's what we call a mild or minor type of strain, or pull of a muscle. A grade-two injury is the type of injury or level of injury that most people will seek medical attention for.And that's where there's actually some macroscopic tearing of the fibers.t's what we call a mild or minor type of strain, or pull of a muscle. A grade-two injury is the type of injury or level of injury that most people will seek medical attention for.",MARCO_5454224,0," The most common types of personal injury claims are road traffic accidents, accidents at work, tripping accidents, assault claims, accidents in the home, on a cruise ship, product defect accidents (product liability) and holiday accidents.",MARCO_5780214,0," July 21, 2010 -- Many patients with a torn ACL -- the ligament that stabilizes the knee -- may avoid surgery by delaying the operation and first giving physical therapy a try.One of the most feared sports and work injuries is a torn anterior cruciate ligament or ACL.It's the tough piece of tissue that keeps the knee from bending sideways when you plant your foot and pivot. Nobody is exactly sure of the best way to treat a torn ACL.Yet every year, at least 200,000 Americans undergo ACL reconstruction, in which the ACL is restored with tendon grafts. Most patients undergo this surgery soon after their injury.t's the tough piece of tissue that keeps the knee from bending sideways when you plant your foot and pivot. Nobody is exactly sure of the best way to treat a torn ACL. Yet every year, at least 200,000 Americans undergo ACL reconstruction, in which the ACL is restored with tendon grafts.",MARCO_599886,4
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," 5 of the most common sports related injuries are: 1) Strains and Sprains. These are the most common type of sports injury by far, and can occur in almost any type of physical activity. A sprain occurs when a ligament (band of connective tissue that attaches bones to other bones) tears or overstretches. These can range from minor to complete tears where the ligament is severed.",MARCO_6130072,0," The posterior cruciate ligament (PCL) is described as the primary stabilizer of the knee by many authors. PCL injuries are less common than anterior cruciate ligament (ACL) injuries, and they often go unrecognized.The PCL is broader and stronger than the ACL and has a tensile strength of 2000 N. Injury most often occurs when a force is applied to the anterior aspect of the proximal tibia when the knee is flexed.CL injuries are less common than anterior cruciate ligament (ACL) injuries, and they often go unrecognized. The PCL is broader and stronger than the ACL and has a tensile strength of 2000 N. Injury most often occurs when a force is applied to the anterior aspect of the proximal tibia when the knee is flexed.",MARCO_6221686,0," Anterior cruciate ligament injury. Anterior cruciate ligament injury occurs when the biomechanical limits of the ligament are exceeded (over-stretched). The anterior cruciate ligament (ACL) is an important internal stabilizer of the knee joint.",MARCO_6702051,3," The treatment options for LCL injuries will depend on the severity of the injury and your lifestyle. For minor injuries, treatment may include: splinting; applying ice; elevating the knee above the heart; taking a pain reliever; limiting physical activity until the pain and swelling are gone; using a brace (knee immobilizer) or crutches to protect the knee",MARCO_6749102,0," The most common sports injuries are strains and sprains. Sprains are injuries to ligaments, the tough bands connecting bones in a joint. Suddenly stretching ligaments past their limits deforms or tears them. Strains are injuries to muscle fibers or tendons, which anchor muscles to bones.",MARCO_6779245,0
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," In fact the shoulder is the joint that is very important in the upper limb. The muscles and the tendons in the shoulder together form the rotator cuff. The rotator cuff can also be frequently damaged because of frequently moving the shoulder in all activities.Anyone who has pain in the shoulder would like to know what does a torn rotator cuff feel like.This will help to identify a rotator cuff injury or differentiate the injury. The first thing is that the rotator cuff injury causes severe pain in the shoulder when the person tries to do any movement of the shoulder.his will help to identify a rotator cuff injury or differentiate the injury. The first thing is that the rotator cuff injury causes severe pain in the shoulder when the person tries to do any movement of the shoulder.",MARCO_6877972,0," What is a concussion? A concussion is a type of traumatic brain injury that is caused by a blow to the head or body, a fall, or another injury that jars or shakes the brain inside the skull. Although there may be cuts or bruises on the head or face, there may be no other visible signs of a brain injury.",MARCO_740347,0," Ligaments are tough bands of tissue that connect the bones in your body. Two important ligaments in the knee, the anterior cruciate ligament (ACL) and the posterior cruciate ligament (PCL), connect the thigh bone with the bones of the lower leg.ut too much stress on these ligaments can cause them to stretch too far-or even snap. ACL and other ligament injuries can be caused by: 1  Twisting your knee. 2  Getting hit on the knee. 3  Extending the knee too far. 4  Jumping and landing on a flexed (bent) knee. 5  Stopping suddenly when running.",MARCO_7540288,3," These injuries are common in soccer players, football players, basketball players, skiers, gymnasts, and other athletes. There are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee.2  It connects the thigh bone to the shin bone in the knee. 3  ACL injuries are a common cause of disability in the knee.wo important ligaments in the knee, the ACL and posterior cruciate ligament (PCL), connect the femur or thigh bone with the tibia, one of the bones of the lower leg.",MARCO_7829444,0," Acute Knee Injuries. An acute knee injury usually occurs suddenly through either trauma or a twisting action. Pain in the knee can vary in severity from very mild to very severe and this depends on the injury mechanism (how the injury occurred) and the forces involved during the impact. It is strongly advised not to carry on playing if you have acute knee pain as this can easily progress to a chronic pain or to more complex knee injuries. ACL Sprain Anterior Cruciate Ligament injury or 'ACL injuries' are common in contact sports and especially those that are combined with sudden change of direction such as soccer or football.",MARCO_8105456,2
59_4,4," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/><span>What is an injury for it?</span>"," Using an ice pack on a sports injury is a common practice, but many people make some common mistakes when using ice on a sports injury. It turns out that tossing an ice pack on an injury and hoping for the best may not be the ideal injury treatment option. Here are a few of the pros and cons for using ice on a variety of injuries and the biggest mistakes people make when attempting to ice their aches and pains. Why Use Ice on an Injury The most common reason to use ice on a sports injury is to reduce pain and swelling to the injured soft tissues.",MARCO_8290487,0," During arthroscopic ACL reconstruction, the surgeon makes several small incisions-usually two or three-around the knee. Sterile saline (salt) solution is pumped into the knee through one incision to expand it and to wash blood from the area. This allows the doctor to see the knee structures more clearly.urgery for anterior cruciate ligament (ACL) injuries involves reconstructing or repairing the ACL. 1  ACL reconstruction surgery uses a graft to replace the ligament. 2  Repair surgery typically is used only in the case of an avulsion fracture (a separation of the ligament and a piece of the bone from the rest of the bone).",MARCO_8521502,0," Usually, whats wrong is that you have an injury of some kind, but in some cases what is wrong is that your body is misfiring pain signals. When you have an injury  in the case of arthritis, an injury to your joints  the damaged tissues release chemicals that alert nearby sensory nerves.",MARCO_881999,0," MCL injury is also part of the  Unhappy Triad , or the common injury of the MCL, ACL, and Meniscus all together, usually through a pivot shift type of mechanism.The most obvious sypmtom of MCL injury is pain. Following the injury, you will experience pain in the knee, usually along the iside of the joint.CL injury is also part of the  Unhappy Triad , or the common injury of the MCL, ACL, and Meniscus all together, usually through a pivot shift type of mechanism.",MARCO_935220,0,
59_5,5," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/>What is an injury for it?<br/><span>Tell me about the RICE method.</span>"," These injuries are common in soccer players, football players, basketball players, skiers, gymnasts, and other athletes. There are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee.2  It connects the thigh bone to the shin bone in the knee. 3  ACL injuries are a common cause of disability in the knee.here are four ligaments in the knee that are prone to injury: 1  Mentioned above, the anterior cruciate ligament (ACL) is one of the two major ligaments in the knee. 2  It connects the thigh bone to the shin bone in the knee.",MARCO_1318200,0," The rule is simple: you can tell its done cooking if all the water is absorbed (assuming you have put in the correct proportions of rice and water.). White rice usually takes about 15 to 20 minutes to cook. Check the rice about 4 minutes before the timer is due to go off.When you take the cover off, the top of the rice may look like it is totally cooked.he rule is simple: you can tell its done cooking if all the water is absorbed (assuming you have put in the correct proportions of rice and water.). White rice usually takes about 15 to 20 minutes to cook. Check the rice about 4 minutes before the timer is due to go off.",MARCO_1698458,0," If you want to calculate the number of injuries of a given type that were sustained since 2000, you can divide the blue column by the red column. For example, ACLs led to about 4,800 weeks missed, at about 10.5 weeks per injury -- about 4,800 weeks10.5 weeksinjury = 450 ACL injuries have occurred since 2000.",MARCO_2008020,0," July 21, 2010 -- Many patients with a torn ACL -- the ligament that stabilizes the knee -- may avoid surgery by delaying the operation and first giving physical therapy a try.One of the most feared sports and work injuries is a torn anterior cruciate ligament or ACL.It's the tough piece of tissue that keeps the knee from bending sideways when you plant your foot and pivot. Nobody is exactly sure of the best way to treat a torn ACL.Yet every year, at least 200,000 Americans undergo ACL reconstruction, in which the ACL is restored with tendon grafts. Most patients undergo this surgery soon after their injury.ne group underwent ACL reconstruction within 10 weeks of injury. But the other group delayed ACL reconstruction until it became obvious they needed it -- or until they healed. Two years later, both groups had good results. Neither treatment strategy was better than the other.",MARCO_2240385,0," Introduction. The anterior cruciate ligament (ACL) is a band of dense connective tissue which courses from the femur to the tibia. The ACL is a key structure in the knee joint, as it resists anterior tibial translation and rotational loads.he anterior cruciate ligament (ACL) is a band of dense connective tissue which courses from the femur to the tibia.",MARCO_2740978,0
59_5,5," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/>What is an injury for it?<br/><span>Tell me about the RICE method.</span>"," Anterior cruciate ligament (ACL) mucoid degeneration, along with tears and anterior cruciate ligament ganglion cysts, is a relatively common cause of increased signal within the anterior cruciate ligament (ACL). The appearance can mimic acute or chronic interstitial partial tears of the ACL.However, in the case of mucoid degeneration secondary signs of ACL injury are usually absent. Secondary signs include bone bruising, meniscal tears, anterior subluxation of the tibia and other ligamentous injuries.he appearance can mimic acute or chronic interstitial partial tears of the ACL. However, in the case of mucoid degeneration secondary signs of ACL injury are usually absent. Secondary signs include bone bruising, meniscal tears, anterior subluxation of the tibia and other ligamentous injuries.",MARCO_3020708,0," Instead of preparing whole grain brown rice with the traditional 45 minute cooking method, try our 30 Minute Cooking Method ... to prepare up to 2 cups of brown rice; bring 10 cups of water to a boil. Stir in rice.Return to a boil.nstead of preparing whole grain brown rice with the traditional 45 minute cooking method, try our 30 Minute Cooking Method ... to prepare up to 2 cups of brown rice; bring 10 cups of water to a boil. Stir in rice. Return to a boil.",MARCO_3196516,0," Knee pain is very common, both from sport injuries and the wear and tear of day-to-day life. Knee pain can come from injuries including sprains, swollen or torn ligaments (anterior cruciate ligament or ACL), meniscus or cartilage tears and runner's knee. Sports injuries tend to affect one knee at a time.",MARCO_3577368,0," The ACL is generally torn by twisting the knee due to pivoting, sidestepping, or cutting combined with deceleration. Usually, there is no contact with another player or person. The ACL is one of the most commonly injured ligaments of the knee. It is estimated that 200,000 ACL tears occur annually in the United States with 100,000 ACL reconstructive surgeries performed each year. Approximately half of the time, other injuries occur along with the torn ACL, such as torn cartilage (meniscus) or other ligament injuries.",MARCO_3717898,0," The most common disease affecting the knee is osteoarthritis. The cartilage in the knee gradually wears away, causing pain and swelling. Injuries to ligaments and tendons also cause knee problems. A common injury is to the anterior cruciate ligament (ACL). You usually injure your ACL by a sudden twisting motion. ACL and other knee injuries are common sports injuries.",MARCO_4022768,0
59_5,5," Which weekend sports have the most injuries?<br/>What are the most common types of injuries? <br/>What is the ACL?<br/>What is an injury for it?<br/><span>Tell me about the RICE method.</span>"," Q: I have an important job interview next week. To prepare for it, I've been thinking about the questions that HR might pose to me. The problem is, I always get nervous when a manager asks me to Tell me about yourself..I never know how to answer, since the question is just so vague.o prepare for it, I've been thinking about the questions that HR might pose to me. The problem is, I always get nervous when a manager asks me to Tell me about yourself.. I never know how to answer, since the question is just so vague.",MARCO_4310345,0," NEW - Updated with 2015 AHA Guidelines for CPR & ECC. AHA Blended Learning courses combine the flexibility of online training with in-person skills practice and testing. HeartCode ACLS. HeartCode ACLS is the AHAs ACLS blended learning delivery method.",MARCO_4739473,0," Latin Yellow Rice. We are big rice eaters in my house and one of my specialties is Latin yellow rice. This is a delicious side dish for any chicken or meat dish! A lot of people tell me they cant make rice, this is a fool proof method to make perfect fluffy rice every time! Latin Yellow Rice.",MARCO_4835671,0," Did someone email you a ACL file and you're not sure how to open it? Maybe you have found a ACL file on your computer and wondering what it's for? Windows might tell you that you can't open it, or in the worst case, you might encounter a ACL file related error message.",MARCO_5067049,0," Here are two standard methods for cooking rice: Method 1) Per cup (8 oz  200 g) of rice, bring to a boil in a large saucepan 2 cups (16 oz  500 ml) of water and 1 teaspoon of salt. Slowly pour in (don't stir) the rice; don't dump it all in at once. Stir lightly, then reduce to simmer, cover and cook for 15 minutes.",MARCO_5599105,0
